IRIG Time	ARC_DECOM_STREAM_1: FGM_HK1	ARC_DECOM_STREAM_1: FGM_HK2	ARC_DECOM_STREAM_1: FGM_HK3	ARC_DECOM_STREAM_1: FGM_HK4	ARC_DECOM_STREAM_1: FGM_HK5	ARC_DECOM_STREAM_1: FGM_HK6	ARC_DECOM_STREAM_1: FGM_HK7	ARC_DECOM_STREAM_1: FGM_HK8	ARC_DECOM_STREAM_1: FGM_HK9	ARC_DECOM_STREAM_1: FGM_HK10	
22:09:10.574763	2443	2439	1538	2917	2719	2637	1538	719	0	22802	
22:09:10.596881	2465	2438	1545	2902	2731	2623	1536	740	0	22803	
22:09:10.619000	2468	2434	1551	2898	2735	2618	1549	722	0	22804	
22:09:10.641118	2450	2445	1542	2895	2740	2625	1540	722	0	22805	
22:09:10.663237	2443	2439	1538	2913	2719	2633	1538	719	0	22806	
22:09:10.685355	2465	2438	1549	2902	2729	2622	1536	740	0	22807	
22:09:10.707474	2468	2434	1549	2898	2733	2622	1537	726	0	22808	
22:09:10.729592	2454	2427	1543	2891	2735	2618	1541	722	0	22809	
22:09:10.751712	2450	2445	1552	2895	2726	2625	1540	715	0	22810	
22:09:10.773828	2443	2438	1539	2916	2715	2637	1538	745	0	22811	
22:09:10.795948	2461	2438	1545	2902	2715	2623	1536	741	0	22812	
22:09:10.818066	2465	2434	1549	2902	2731	2623	1536	740	0	22813	
22:09:10.840185	2464	2427	1551	2891	2735	2618	1549	722	0	22814	
22:09:10.862303	2450	2445	1542	2905	2736	2633	1540	715	0	22815	
22:09:10.884421	2465	2438	1545	2902	2729	2622	1536	740	0	22816	
22:09:10.906540	2454	2427	1543	2891	2727	2624	1541	722	0	22817	
22:09:10.928659	2450	2445	1538	2913	2736	2633	1540	719	0	22818	
22:09:10.950777	2465	2434	1549	2902	2729	2622	1537	736	0	22819	
22:09:10.972895	2454	2427	1542	2891	2727	2624	1541	722	0	22820	
22:09:10.995013	2443	2439	1538	2917	2719	2637	1538	737	0	22821	
22:09:11.017132	2465	2438	1545	2902	2729	2622	1536	740	0	22822	
22:09:11.039251	2468	2434	1561	2898	2733	2622	1545	726	0	22823	
22:09:11.061371	2450	2441	1542	2895	2740	2625	1540	722	0	22824	
22:09:11.083487	2443	2438	1539	2916	2715	2637	1538	745	0	22825	
22:09:11.105606	2465	2434	1549	2898	2753	2622	1545	726	0	22826	
22:09:11.127724	2454	2427	1549	2898	2735	2618	1549	722	0	22827	
22:09:11.149843	2450	2445	1538	2913	2726	2633	1540	715	0	22828	
22:09:11.171961	2457	2438	1545	2902	2729	2622	1536	740	0	22829	
22:09:11.194080	2454	2431	1542	2891	2740	2625	1540	722	0	22830	
22:09:11.216200	2461	2438	1545	2902	2730	2623	1536	740	0	22831	
22:09:11.238317	2454	2427	1543	2891	2727	2619	1541	722	0	22832	
22:09:11.260435	2443	2437	1538	2917	2715	2637	1538	745	0	22833	
22:09:11.282554	2468	2434	1551	2898	2733	2622	1545	726	0	22834	
22:09:11.304672	2450	2445	1542	2895	2726	2625	1540	722	0	22835	
22:09:11.326791	2443	2437	1539	2916	2715	2637	1538	741	0	22836	
22:09:11.348910	2468	2434	1557	2898	2735	2618	1549	722	0	22837	
22:09:11.371028	2450	2445	1552	2905	2736	2625	1540	715	0	22838	
22:09:11.393146	2447	2436	1539	2916	2715	2629	1536	741	0	22839	
22:09:11.415264	2465	2434	1549	2902	2729	2622	1536	740	0	22840	
22:09:11.437383	2464	2427	1551	2898	2733	2611	1549	722	0	22841	
22:09:11.459502	2450	2441	1552	2895	2727	2624	1540	722	0	22842	
22:09:11.481620	2443	2436	1539	2916	2715	2637	1538	745	0	22843	
22:09:11.503738	2465	2434	1549	2902	2729	2622	1537	726	0	22844	
22:09:11.525857	2454	2427	1542	2891	2727	2624	1541	722	0	22845	
22:09:11.547975	2443	2437	1538	2913	2719	2633	1540	719	0	22846	
22:09:11.570094	2465	2434	1549	2902	2729	2622	1536	740	0	22847	
22:09:11.592212	2454	2427	1542	2891	2727	2624	1541	722	0	22848	
22:09:11.614331	2450	2437	1538	2913	2719	2633	1540	719	0	22849	
22:09:11.636449	2447	2438	1544	2916	2715	2637	1538	741	0	22850	
22:09:11.658568	2468	2434	1549	2898	2733	2615	1537	740	0	22851	
22:09:11.680686	2464	2434	1551	2898	2733	2618	1549	726	0	22852	
22:09:11.702805	2464	2427	1551	2898	2735	2611	1549	726	0	22853	
22:09:11.724924	2454	2427	1543	2891	2735	2618	1549	722	0	22854	
22:09:11.747042	2450	2441	1542	2891	2727	2624	1541	722	0	22855	
22:09:11.769160	2450	2445	1552	2895	2736	2632	1540	715	0	22856	
22:09:11.791279	2443	2436	1539	2913	2719	2637	1538	729	0	22857	
22:09:11.813397	2461	2436	1545	2902	2715	2637	1536	741	0	22858	
22:09:11.835515	2468	2434	1549	2898	2733	2622	1544	726	0	22859	
22:09:11.857634	2454	2441	1542	2891	2727	2624	1541	722	0	22860	
22:09:11.879752	2450	2445	1538	2913	2719	2633	1540	719	0	22861	
22:09:11.901871	2447	2436	1545	2902	2729	2622	1536	740	0	22862	
22:09:11.923989	2454	2427	1543	2898	2735	2618	1549	722	0	22863	
22:09:11.946107	2450	2441	1542	2895	2727	2624	1540	722	0	22864	
22:09:11.968226	2443	2439	1539	2916	2715	2637	1538	733	0	22865	
22:09:11.990345	2465	2436	1545	2902	2730	2623	1536	740	0	22866	
22:09:12.012463	2465	2434	1545	2902	2731	2623	1536	741	0	22867	
22:09:12.034582	2465	2438	1545	2902	2719	2623	1536	740	0	22868	
22:09:12.056699	2465	2434	1549	2902	2729	2622	1537	740	0	22869	
22:09:12.078819	2454	2427	1543	2891	2735	2618	1549	722	0	22870	
22:09:12.100937	2450	2445	1552	2905	2736	2625	1540	715	0	22871	
22:09:12.123056	2447	2436	1545	2902	2719	2623	1536	740	0	22872	
22:09:12.145174	2464	2434	1565	2898	2733	2615	1549	722	0	22873	
22:09:12.167292	2450	2445	1538	2913	2736	2633	1540	719	0	22874	
22:09:12.189411	2457	2436	1545	2902	2729	2623	1536	740	0	22875	
22:09:12.211529	2454	2427	1543	2891	2727	2618	1541	722	0	22876	
22:09:12.233648	2450	2437	1539	2917	2715	2637	1538	745	0	22877	
22:09:12.255766	2465	2434	1551	2898	2753	2618	1545	726	0	22878	
22:09:12.277885	2450	2445	1542	2895	2726	2624	1540	722	0	22879	
22:09:12.300003	2447	2436	1545	2916	2715	2623	1538	741	0	22880	
22:09:12.322122	2465	2434	1549	2902	2731	2622	1536	740	0	22881	
22:09:12.344240	2464	2427	1551	2898	2735	2618	1549	722	0	22882	
22:09:12.366358	2450	2445	1538	2905	2736	2625	1540	722	0	22883	
22:09:12.388477	2465	2434	1545	2902	2729	2622	1537	740	0	22884	
22:09:12.410595	2454	2431	1542	2891	2727	2624	1541	722	0	22885	
22:09:12.432714	2443	2437	1538	2917	2719	2637	1538	745	0	22886	
22:09:12.454832	2468	2434	1561	2898	2735	2618	1545	726	0	22887	
22:09:12.476951	2450	2445	1542	2893	2740	2625	1540	722	0	22888	
22:09:12.499069	2447	2436	1546	2912	2715	2623	1538	741	0	22889	
22:09:12.521188	2454	2427	1556	2891	2735	2618	1541	722	0	22890	
22:09:12.543306	2447	2436	1546	2916	2715	2637	1538	745	0	22891	
22:09:12.565424	2465	2434	1565	2898	2733	2615	1545	726	0	22892	
22:09:12.587543	2450	2441	1552	2895	2727	2624	1541	722	0	22893	
22:09:12.609662	2450	2445	1542	2895	2736	2625	1540	715	0	22894	
22:09:12.631780	2443	2436	1539	2917	2719	2637	1538	729	0	22895	
22:09:12.653898	2461	2436	1545	2902	2730	2623	1536	740	0	22896	
22:09:12.676017	2468	2434	1557	2898	2753	2615	1545	726	0	22897	
22:09:12.698136	2454	2441	1542	2895	2727	2624	1540	722	0	22898	
22:09:12.720254	2443	2437	1539	2917	2719	2637	1538	729	0	22899	
22:09:12.742372	2465	2436	1545	2902	2715	2623	1536	740	0	22900	
22:09:12.764491	2468	2434	1565	2898	2753	2615	1545	726	0	22901	
22:09:12.786609	2450	2441	1556	2895	2727	2625	1540	722	0	22902	
22:09:12.808728	2443	2436	1539	2917	2715	2637	1538	745	0	22903	
22:09:12.830847	2461	2436	1545	2912	2715	2623	1538	740	0	22904	
22:09:12.852965	2468	2434	1549	2898	2753	2615	1537	740	0	22905	
22:09:12.875083	2464	2427	1551	2898	2735	2618	1549	722	0	22906	
22:09:12.897201	2450	2445	1552	2895	2740	2625	1540	715	0	22907	
22:09:12.919320	2443	2436	1539	2916	2715	2637	1538	729	0	22908	
22:09:12.941439	2443	2437	1539	2913	2719	2633	1540	719	0	22909	
22:09:12.963557	2447	2436	1546	2912	2715	2637	1538	745	0	22910	
22:09:12.985675	2465	2436	1545	2902	2719	2623	1536	740	0	22911	
22:09:13.007794	2464	2434	1565	2898	2733	2615	1545	726	0	22912	
22:09:13.029913	2454	2427	1543	2898	2735	2618	1549	722	0	22913	
22:09:13.052031	2450	2441	1552	2895	2726	2624	1541	722	0	22914	
22:09:13.074149	2450	2445	1538	2913	2736	2633	1540	715	0	22915	
22:09:13.096268	2465	2434	1545	2902	2715	2623	1538	740	0	22916	
22:09:13.118387	2464	2426	1557	2898	2735	2615	1549	722	0	22917	
22:09:13.140505	2450	2445	1552	2905	2736	2625	1540	722	0	22918	
22:09:13.162623	2447	2436	1546	2912	2715	2637	1538	745	0	22919	
22:09:13.184742	2465	2434	1545	2902	2731	2623	1536	740	0	22920	
22:09:13.206860	2464	2434	1551	2898	2733	2615	1544	736	0	22921	
22:09:13.228979	2454	2427	1543	2898	2735	2611	1549	726	0	22922	
22:09:13.251097	2454	2427	1543	2891	2735	2618	1549	722	0	22923	
22:09:13.273215	2452	2431	1556	2891	2727	2624	1541	722	0	22924	
22:09:13.295334	2450	2445	1552	2893	2736	2625	1540	722	0	22925	
22:09:13.317452	2450	2437	1539	2913	2719	2633	1538	719	0	22926	
22:09:13.339571	2447	2436	1546	2912	2715	2637	1538	745	0	22927	
22:09:13.361689	2465	2434	1551	2898	2752	2615	1545	726	0	22928	
22:09:13.383808	2454	2441	1552	2895	2726	2624	1540	722	0	22929	
22:09:13.405926	2461	2436	1545	2902	2730	2623	1536	740	0	22930	
22:09:13.428045	2454	2427	1543	2891	2735	2618	1549	722	0	22931	
22:09:13.450163	2450	2437	1538	2913	2719	2637	1538	737	0	22932	
22:09:13.472282	2465	2434	1549	2898	2733	2622	1545	740	0	22933	
22:09:13.494400	2454	2427	1543	2891	2735	2618	1549	722	0	22934	
22:09:13.516518	2450	2441	1552	2895	2726	2625	1540	722	0	22935	
22:09:13.538637	2450	2437	1538	2913	2719	2633	1540	715	0	22936	
22:09:13.560755	2443	2436	1539	2916	2715	2637	1538	745	0	22937	
22:09:13.582874	2464	2434	1565	2898	2753	2618	1545	726	0	22938	
22:09:13.604992	2450	2431	1556	2895	2740	2624	1540	722	0	22939	
22:09:13.627111	2443	2436	1539	2916	2715	2637	1538	741	0	22940	
22:09:13.649230	2468	2434	1557	2898	2735	2611	1549	722	0	22941	
22:09:13.671348	2450	2445	1552	2895	2736	2625	1540	715	0	22942	
22:09:13.693466	2447	2436	1545	2902	2729	2623	1536	740	0	22943	
22:09:13.715584	2454	2427	1551	2898	2735	2611	1549	722	0	22944	
22:09:13.737703	2450	2445	1552	2905	2736	2633	1540	719	0	22945	
22:09:13.759822	2465	2434	1549	2902	2729	2615	1537	740	0	22946	
22:09:13.781940	2454	2427	1543	2891	2735	2618	1549	722	0	22947	
22:09:13.804059	2450	2445	1538	2913	2719	2633	1540	719	0	22948	
22:09:13.826177	2447	2436	1545	2902	2729	2623	1536	740	0	22949	
22:09:13.848296	2465	2434	1565	2898	2753	2615	1545	726	0	22950	
22:09:13.870414	2454	2431	1542	2891	2727	2618	1549	722	0	22951	
22:09:13.892532	2450	2441	1552	2895	2726	2625	1540	722	0	22952	
22:09:13.914650	2447	2436	1545	2912	2715	2623	1538	741	0	22953	
22:09:13.936769	2465	2434	1561	2898	2753	2615	1545	726	0	22954	
22:09:13.958888	2450	2441	1552	2895	2740	2625	1540	722	0	22955	
22:09:13.981006	2443	2437	1539	2913	2715	2637	1538	745	0	22956	
22:09:14.003124	2465	2434	1549	2902	2729	2622	1537	740	0	22957	
22:09:14.025243	2464	2426	1557	2898	2735	2611	1549	726	0	22958	
22:09:14.047361	2454	2431	1542	2891	2727	2624	1542	722	0	22959	
22:09:14.069482	2447	2436	1545	2916	2715	2629	1538	741	0	22960	
22:09:14.091598	2468	2426	1557	2898	2735	2615	1549	726	0	22961	
22:09:14.113717	2450	2441	1552	2893	2726	2624	1540	722	0	22962	
22:09:14.135835	2443	2437	1539	2917	2715	2637	1538	729	0	22963	
22:09:14.157954	2447	2436	1545	2912	2715	2629	1538	745	0	22964	
22:09:14.180072	2465	2434	1545	2902	2715	2623	1538	740	0	22965	
22:09:14.202191	2465	2434	1545	2902	2731	2623	1538	740	0	22966	
22:09:14.224310	2465	2434	1549	2902	2729	2622	1536	740	0	22967	
22:09:14.246428	2468	2434	1561	2898	2733	2615	1545	726	0	22968	
22:09:14.268547	2454	2427	1543	2891	2727	2618	1549	722	0	22969	
22:09:14.290665	2450	2445	1552	2905	2736	2625	1540	715	0	22970	
22:09:14.312783	2443	2436	1546	2912	2715	2637	1538	745	0	22971	
22:09:14.334902	2447	2436	1545	2912	2715	2637	1538	741	0	22972	
22:09:14.357020	2469	2434	1565	2898	2733	2618	1545	726	0	22973	
22:09:14.379139	2454	2431	1556	2891	2727	2624	1542	722	0	22974	
22:09:14.401257	2443	2437	1539	2913	2719	2637	1538	737	0	22975	
22:09:14.423376	2465	2436	1545	2902	2719	2623	1538	740	0	22976	
22:09:14.445494	2468	2434	1551	2902	2733	2615	1537	740	0	22977	
22:09:14.467612	2468	2434	1565	2898	2753	2615	1545	726	0	22978	
22:09:14.489731	2464	2426	1557	2898	2735	2615	1545	726	0	22979	
22:09:14.511849	2454	2427	1543	2891	2735	2618	1549	722	0	22980	
22:09:14.533967	2450	2445	1552	2895	2726	2624	1541	722	0	22981	
22:09:14.556086	2450	2441	1552	2895	2726	2624	1540	722	0	22982	
22:09:14.578205	2450	2445	1552	2905	2736	2625	1540	722	0	22983	
22:09:14.600323	2450	2445	1552	2909	2736	2633	1540	719	0	22984	
22:09:14.622442	2447	2436	1545	2902	2715	2623	1538	740	0	22985	
22:09:14.644560	2464	2419	1557	2898	2735	2611	1549	722	0	22986	
22:09:14.666678	2450	2445	1552	2913	2736	2633	1540	719	0	22987	
22:09:14.688797	2461	2436	1545	2902	2729	2622	1536	740	0	22988	
22:09:14.710915	2454	2427	1556	2891	2735	2618	1549	722	0	22989	
22:09:14.733034	2450	2445	1552	2905	2726	2625	1540	722	0	22990	
22:09:14.755152	2443	2437	1539	2917	2719	2637	1538	745	0	22991	
22:09:14.777271	2457	2436	1545	2902	2715	2623	1536	740	0	22992	
22:09:14.799390	2468	2419	1557	2898	2735	2615	1545	726	0	22993	
22:09:14.821508	2454	2427	1556	2891	2727	2624	1541	722	0	22994	
22:09:14.843626	2450	2441	1552	2895	2736	2625	1540	722	0	22995	
22:09:14.865744	2443	2437	1539	2917	2715	2637	1538	729	0	22996	
22:09:14.887863	2461	2436	1545	2902	2715	2623	1538	740	0	22997	
22:09:14.909981	2468	2426	1557	2898	2735	2611	1549	726	0	22998	
22:09:14.932100	2450	2441	1552	2905	2736	2633	1540	719	0	22999	
22:09:14.954218	2465	2434	1549	2902	2729	2622	1545	726	0	23000	
22:09:14.976337	2454	2427	1556	2895	2740	2624	1542	722	0	23001	
22:09:14.998456	2443	2437	1539	2913	2719	2637	1538	745	0	23002	
22:09:15.020574	2469	2434	1551	2898	2752	2615	1545	726	0	23003	
22:09:15.042692	2454	2427	1556	2891	2727	2618	1543	722	0	23004	
22:09:15.064811	2450	2437	1539	2913	2719	2633	1540	729	0	23005	
22:09:15.086929	2447	2436	1539	2913	2715	2637	1538	745	0	23006	
22:09:15.109048	2465	2434	1549	2902	2733	2615	1537	740	0	23007	
22:09:15.131166	2464	2419	1557	2898	2735	2611	1549	722	0	23008	
22:09:15.153284	2450	2441	1556	2891	2727	2624	1543	722	0	23009	
22:09:15.175403	2450	2441	1552	2905	2740	2625	1540	722	0	23010	
22:09:15.197523	2443	2437	1538	2913	2719	2633	1540	719	0	23011	
22:09:15.219642	2447	2436	1546	2916	2715	2637	1538	745	0	23012	
22:09:15.241759	2465	2434	1545	2902	2729	2622	1536	740	0	23013	
22:09:15.263878	2464	2419	1557	2898	2733	2615	1545	726	0	23014	
22:09:15.285997	2454	2427	1556	2891	2727	2618	1543	722	0	23015	
22:09:15.308115	2450	2441	1552	2909	2736	2633	1540	715	0	23016	
22:09:15.330233	2447	2436	1546	2916	2715	2629	1538	741	0	23017	
22:09:15.352352	2465	2434	1549	2902	2729	2615	1536	740	0	23018	
22:09:15.374471	2464	2426	1557	2898	2733	2611	1549	722	0	23019	
22:09:15.396589	2454	2427	1556	2891	2727	2618	1549	722	0	23020	
22:09:15.418708	2450	2445	1552	2909	2736	2633	1540	719	0	23021	
22:09:15.440826	2447	2436	1539	2917	2715	2637	1538	729	0	23022	
22:09:15.462944	2447	2436	1546	2913	2715	2637	1538	745	0	23023	
22:09:15.485063	2447	2436	1546	2912	2715	2637	1538	741	0	23024	
22:09:15.507180	2447	2436	1546	2916	2715	2637	1538	745	0	23025	
22:09:15.529299	2461	2436	1545	2902	2715	2623	1538	741	0	23026	
22:09:15.551417	2468	2434	1561	2898	2733	2615	1545	726	0	23027	
22:09:15.573535	2454	2427	1557	2898	2735	2611	1549	722	0	23028	
22:09:15.595653	2450	2437	1539	2913	2736	2633	1540	719	0	23029	
22:09:15.617773	2450	2437	1539	2913	2736	2633	1540	715	0	23030	
22:09:15.639891	2457	2436	1547	2902	2715	2623	1538	741	0	23031	
22:09:15.662009	2468	2432	1565	2898	2733	2614	1545	726	0	23032	
22:09:15.684128	2464	2419	1565	2898	2733	2615	1545	726	0	23033	
22:09:15.706246	2464	2426	1557	2898	2735	2611	1549	726	0	23034	
22:09:15.728365	2454	2427	1556	2891	2735	2611	1549	722	0	23035	
22:09:15.750483	2450	2441	1552	2895	2740	2624	1543	722	0	23036	
22:09:15.772601	2450	2441	1552	2895	2727	2624	1543	722	0	23037	
22:09:15.794720	2450	2441	1552	2895	2726	2624	1542	722	0	23038	
22:09:15.816838	2450	2441	1552	2895	2727	2624	1542	722	0	23039	
22:09:15.838957	2450	2445	1552	2905	2736	2625	1540	722	0	23040	
22:09:15.861076	2443	2437	1539	2913	2719	2633	1540	719	0	23041	
22:09:15.883194	2465	2434	1545	2902	2730	2623	1538	740	0	23042	
22:09:15.905314	2454	2427	1556	2891	2727	2618	1543	722	0	23043	
22:09:15.927431	2443	2437	1539	2917	2715	2637	1538	745	0	23044	
22:09:15.949550	2465	2434	1549	2902	2729	2615	1537	740	0	23045	
22:09:15.971667	2454	2427	1556	2891	2727	2624	1543	722	0	23046	
22:09:15.993786	2450	2437	1539	2913	2736	2633	1540	719	0	23047	
22:09:16.015904	2443	2436	1546	2913	2715	2637	1538	745	0	23048	
22:09:16.038023	2465	2434	1549	2902	2729	2622	1536	740	0	23049	
22:09:16.060142	2468	2432	1565	2898	2752	2615	1545	726	0	23050	
22:09:16.082260	2454	2426	1557	2898	2733	2615	1545	726	0	23051	
22:09:16.104378	2454	2427	1556	2891	2735	2618	1549	722	0	23052	
22:09:16.126497	2450	2441	1552	2895	2726	2624	1542	722	0	23053	
22:09:16.148616	2443	2437	1539	2913	2736	2633	1542	719	0	23054	
22:09:16.170734	2447	2436	1546	2912	2715	2637	1538	741	0	23055	
22:09:16.192853	2468	2432	1565	2898	2733	2615	1549	726	0	23056	
22:09:16.214971	2450	2429	1552	2895	2727	2624	1543	722	0	23057	
22:09:16.237089	2443	2436	1546	2916	2715	2637	1538	745	0	23058	
22:09:16.259208	2465	2434	1561	2898	2753	2615	1545	726	0	23059	
22:09:16.281327	2454	2427	1556	2891	2727	2624	1543	722	0	23060	
22:09:16.303445	2443	2437	1539	2913	2736	2633	1542	719	0	23061	
22:09:16.325563	2447	2436	1546	2916	2715	2637	1538	745	0	23062	
22:09:16.347682	2468	2432	1549	2898	2733	2615	1545	726	0	23063	
22:09:16.369800	2454	2427	1556	2891	2727	2618	1549	722	0	23064	
22:09:16.391919	2450	2441	1552	2895	2726	2625	1540	722	0	23065	
22:09:16.414037	2450	2437	1539	2913	2736	2625	1542	715	0	23066	
22:09:16.436156	2447	2436	1546	2912	2715	2637	1538	741	0	23067	
22:09:16.458274	2468	2432	1549	2902	2729	2615	1544	740	0	23068	
22:09:16.480394	2454	2427	1556	2891	2735	2611	1549	722	0	23069	
22:09:16.502511	2450	2445	1552	2913	2736	2633	1540	719	0	23070	
22:09:16.524630	2447	2436	1546	2912	2715	2629	1538	741	0	23071	
22:09:16.546748	2465	2434	1549	2902	2729	2615	1538	740	0	23072	
22:09:16.568866	2468	2419	1565	2898	2733	2615	1545	726	0	23073	
22:09:16.590984	2454	2427	1556	2891	2727	2618	1549	722	0	23074	
22:09:16.613103	2450	2441	1552	2895	2740	2625	1542	722	0	23075	
22:09:16.635221	2443	2437	1539	2913	2726	2633	1542	715	0	23076	
22:09:16.657340	2447	2436	1546	2916	2715	2637	1538	745	0	23077	
22:09:16.679460	2465	2432	1545	2902	2715	2623	1538	741	0	23078	
22:09:16.701577	2465	2436	1545	2902	2729	2623	1538	740	0	23079	
22:09:16.723696	2465	2434	1545	2902	2730	2623	1538	740	0	23080	
22:09:16.745814	2468	2432	1551	2902	2733	2615	1537	740	0	23081	
22:09:16.767933	2468	2432	1565	2898	2733	2615	1545	740	0	23082	
22:09:16.790051	2468	2419	1565	2898	2733	2614	1545	726	0	23083	
22:09:16.812170	2454	2426	1556	2891	2735	2611	1549	722	0	23084	
22:09:16.834288	2450	2441	1552	2913	2736	2633	1540	715	0	23085	
22:09:16.856406	2443	2437	1539	2913	2719	2633	1540	719	0	23086	
22:09:16.878525	2447	2436	1547	2912	2715	2629	1538	741	0	23087	
22:09:16.900644	2464	2432	1565	2898	2733	2615	1537	726	0	23088	
22:09:16.922762	2454	2426	1557	2898	2735	2611	1549	722	0	23089	
22:09:16.944880	2454	2427	1556	2891	2727	2624	1543	722	0	23090	
22:09:16.966999	2450	2441	1552	2895	2726	2625	1542	722	0	23091	
22:09:16.989117	2450	2437	1539	2913	2726	2633	1542	715	0	23092	
22:09:17.011236	2450	2437	1539	2913	2726	2625	1542	722	0	23093	
22:09:17.033354	2450	2441	1552	2895	2726	2624	1541	722	0	23094	
22:09:17.055472	2443	2441	1552	2905	2736	2625	1542	722	0	23095	
22:09:17.077591	2443	2437	1539	2913	2726	2625	1542	715	0	23096	
22:09:17.099710	2443	2437	1539	2917	2719	2633	1540	719	0	23097	
22:09:17.121828	2447	2436	1545	2902	2715	2623	1538	740	0	23098	
22:09:17.143946	2454	2427	1556	2891	2727	2624	1542	722	0	23099	
22:09:17.166064	2443	2436	1546	2916	2715	2637	1538	745	0	23100	
22:09:17.188183	2465	2432	1549	2902	2731	2615	1537	740	0	23101	
22:09:17.210301	2454	2427	1557	2891	2735	2611	1549	722	0	23102	
22:09:17.232420	2450	2437	1552	2913	2719	2633	1540	719	0	23103	
22:09:17.254538	2447	2436	1547	2916	2715	2637	1538	745	0	23104	
22:09:17.276657	2465	2432	1549	2902	2729	2615	1537	740	0	23105	
22:09:17.298776	2468	2419	1565	2898	2733	2615	1545	726	0	23106	
22:09:17.320894	2454	2427	1556	2898	2735	2611	1549	722	0	23107	
22:09:17.343012	2454	2426	1556	2898	2735	2611	1549	722	0	23108	
22:09:17.365131	2454	2427	1556	2891	2727	2618	1543	722	0	23109	
22:09:17.387249	2450	2441	1552	2895	2726	2625	1542	715	0	23110	
22:09:17.409368	2447	2436	1547	2912	2715	2623	1538	741	0	23111	
22:09:17.431486	2464	2426	1557	2898	2735	2611	1549	722	0	23112	
22:09:17.453605	2450	2441	1552	2905	2736	2633	1542	723	0	23113	
22:09:17.475724	2447	2436	1545	2902	2715	2623	1538	741	0	23114	
22:09:17.497843	2464	2432	1565	2898	2753	2615	1545	726	0	23115	
22:09:17.519962	2454	2427	1556	2891	2727	2618	1543	722	0	23116	
22:09:17.542080	2450	2437	1539	2913	2719	2633	1542	719	0	23117	
22:09:17.564197	2457	2432	1547	2912	2715	2637	1538	741	0	23118	
22:09:17.586315	2465	2432	1545	2902	2729	2615	1536	740	0	23119	
22:09:17.608434	2468	2419	1565	2898	2733	2615	1545	726	0	23120	
22:09:17.630552	2450	2441	1556	2891	2727	2618	1543	722	0	23121	
22:09:17.652671	2450	2441	1552	2905	2726	2625	1542	722	0	23122	
22:09:17.674789	2450	2437	1552	2913	2736	2633	1542	719	0	23123	
22:09:17.696907	2447	2436	1547	2912	2715	2637	1538	741	0	23124	
22:09:17.719026	2465	2432	1549	2902	2731	2615	1537	740	0	23125	
22:09:17.741144	2454	2427	1556	2891	2735	2618	1549	722	0	23126	
22:09:17.763263	2450	2441	1552	2895	2726	2624	1542	722	0	23127	
22:09:17.785381	2443	2436	1539	2917	2715	2637	1538	745	0	23128	
22:09:17.807500	2465	2432	1549	2902	2729	2615	1537	740	0	23129	
22:09:17.829619	2468	2419	1569	2898	2735	2614	1549	726	0	23130	
22:09:17.851737	2454	2427	1556	2891	2727	2618	1549	722	0	23131	
22:09:17.873856	2450	2429	1556	2891	2727	2618	1543	722	0	23132	
22:09:17.895974	2450	2441	1552	2895	2740	2624	1543	722	0	23133	
22:09:17.918092	2450	2431	1556	2891	2727	2624	1543	722	0	23134	
22:09:17.940210	2450	2441	1552	2913	2736	2632	1542	715	0	23135	
22:09:17.962329	2450	2441	1552	2895	2727	2624	1543	722	0	23136	
22:09:17.984447	2450	2441	1552	2895	2726	2624	1543	722	0	23137	
22:09:18.006566	2450	2441	1552	2905	2736	2625	1542	722	0	23138	
22:09:18.028685	2450	2437	1552	2913	2736	2633	1542	715	0	23139	
22:09:18.050803	2443	2436	1539	2913	2719	2633	1542	733	0	23140	
22:09:18.072921	2465	2432	1545	2902	2715	2623	1538	740	0	23141	
22:09:18.095040	2464	2419	1557	2898	2735	2611	1549	726	0	23142	
22:09:18.117158	2454	2427	1556	2891	2735	2611	1549	722	0	23143	
22:09:18.139277	2450	2441	1556	2891	2727	2618	1549	722	0	23144	
22:09:18.161395	2450	2441	1552	2895	2740	2624	1543	722	0	23145	
22:09:18.183514	2450	2441	1552	2895	2740	2624	1542	722	0	23146	
22:09:18.205634	2450	2437	1552	2913	2736	2625	1542	715	0	23147	
22:09:18.227751	2450	2437	1539	2913	2719	2633	1542	719	0	23148	
22:09:18.249869	2443	2436	1539	2913	2719	2633	1542	719	0	23149	
22:09:18.271988	2443	2437	1539	2913	2736	2625	1542	722	0	23150	
22:09:18.294106	2443	2437	1539	2913	2736	2633	1542	715	0	23151	
22:09:18.316225	2443	2436	1546	2916	2715	2637	1538	733	0	23152	
22:09:18.338344	2465	2432	1549	2902	2729	2622	1538	740	0	23153	
22:09:18.360461	2468	2418	1565	2898	2753	2614	1545	726	0	23154	
22:09:18.382580	2454	2427	1556	2891	2735	2611	1549	722	0	23155	
22:09:18.404699	2450	2437	1539	2913	2719	2633	1538	745	0	23156	
22:09:18.426817	2465	2432	1549	2902	2729	2615	1537	740	0	23157	
22:09:18.448936	2454	2415	1556	2891	2735	2611	1549	722	0	23158	
22:09:18.471054	2450	2441	1552	2893	2726	2624	1542	722	0	23159	
22:09:18.493172	2450	2437	1539	2913	2719	2633	1542	719	0	23160	
22:09:18.515291	2447	2436	1547	2912	2715	2623	1538	740	0	23161	
22:09:18.537409	2469	2432	1549	2902	2729	2615	1538	740	0	23162	
