IRIG Time	ARC_DECOM_STREAM_1: LEP MCP	ARC_DECOM_STREAM_1: LEP Mesh	ARC_DECOM_STREAM_1: LEP SvFix	ARC_DECOM_STREAM_1: LEP Sweep	
22:04:02.664004	57	2050	0	0	
22:04:02.686122	0	2124	0	0	
22:04:02.708241	67	2118	0	38	
22:04:02.730359	21	2208	32	24	
22:04:02.752477	8	2064	6	11	
22:04:02.774595	26	2161	12	13	
22:04:02.796714	33	1843	31	14	
22:04:02.818832	56	2031	0	13	
22:04:02.840951	44	2002	122	0	
22:04:02.863069	42	2043	10	3	
22:04:02.885187	35	2069	107	0	
22:04:02.907305	80	1956	42	33	
22:04:02.929424	73	2059	0	0	
22:04:02.951542	26	2113	14	61	
22:04:02.973660	0	2208	48	60	
22:04:02.995779	47	1935	0	40	
22:04:03.017898	28	2095	95	21	
22:04:03.040015	51	2127	0	0	
22:04:03.062134	32	2067	40	29	
22:04:03.084252	51	1877	21	6	
22:04:03.106370	76	1820	0	14	
22:04:03.128489	53	2232	0	49	
22:04:03.150607	36	2091	32	0	
22:04:03.172726	42	2074	37	40	
22:04:03.194844	4	2078	53	0	
22:04:03.216962	44	2134	93	15	
22:04:03.239081	0	2170	0	42	
22:04:03.261199	18	2013	0	7	
22:04:03.283317	0	2206	0	5	
22:04:03.305436	0	2091	117	0	
22:04:03.327554	21	1994	48	0	
22:04:03.349673	0	2146	12	0	
22:04:03.371791	0	2013	15	0	
22:04:03.393909	33	2139	0	57	
22:04:03.416027	17	2064	1	0	
22:04:03.438146	7	2056	64	0	
22:04:03.460264	54	2021	49	0	
22:04:03.482382	16	2292	4	24	
22:04:03.504501	0	2002	42	0	
22:04:03.526619	0	2205	97	32	
22:04:03.548738	75	2173	0	26	
22:04:03.570856	30	1923	113	21	
22:04:03.592974	24	1975	13	31	
22:04:03.615092	0	2133	54	0	
22:04:03.637211	42	2100	10	7	
22:04:03.659330	32	2142	53	17	
22:04:03.681448	0	1950	21	2	
22:04:03.703566	0	1959	12	0	
22:04:03.725684	37	2256	0	32	
22:04:03.747803	47	2174	110	0	
22:04:03.769921	0	2184	58	55	
22:04:03.792040	0	1940	52	42	
22:04:03.814158	33	1969	0	26	
22:04:03.836276	51	1972	0	0	
22:04:03.858395	0	2209	36	37	
22:04:03.880513	14	2131	37	0	
22:04:03.902631	89	2127	80	9	
22:04:03.924750	17	2116	39	49	
22:04:03.946868	50	2101	0	44	
22:04:03.968987	39	1966	0	38	
22:04:03.991104	51	2178	14	0	
22:04:04.013223	27	2069	10	16	
22:04:04.035341	35	2172	86	0	
22:04:04.057460	35	1886	0	0	
22:04:04.079578	31	2012	0	56	
22:04:04.101696	25	1876	15	0	
22:04:04.123815	60	2035	0	0	
22:04:04.145933	6	1745	0	9	
22:04:04.168052	25	1989	43	19	
22:04:04.190170	30	2115	23	8	
22:04:04.212288	68	1907	0	0	
22:04:04.234406	10	2014	0	27	
22:04:04.256525	45	1968	34	50	
22:04:04.278643	58	2122	91	15	
22:04:04.300762	0	2027	33	7	
22:04:04.322880	45	1843	0	0	
22:04:04.344998	0	1966	63	33	
22:04:04.367116	57	1736	28	0	
22:04:04.389235	48	1941	20	0	
22:04:04.411353	0	2064	0	54	
22:04:04.433471	53	2047	33	64	
22:04:04.455590	7	2128	29	0	
22:04:04.477708	0	2000	14	30	
22:04:04.499826	0	1935	30	72	
22:04:04.521945	58	2208	46	31	
22:04:04.544063	0	1877	0	29	
22:04:04.566181	0	1997	1	0	
22:04:04.588300	81	2134	80	38	
22:04:04.610418	0	1935	40	0	
22:04:04.632537	19	2123	0	40	
22:04:04.654655	0	2063	41	66	
22:04:04.676773	20	1747	0	0	
22:04:04.698892	0	1980	0	32	
22:04:04.721011	23	2075	0	26	
22:04:04.743128	39	1992	0	40	
22:04:04.765247	19	2012	14	0	
22:04:04.787365	50	1871	120	77	
22:04:04.809484	101	1990	0	17	
22:04:04.831602	0	2043	0	0	
22:04:04.853720	56	2132	0	0	
22:04:04.875838	38	2065	0	64	
22:04:04.897957	43	2097	0	25	
22:04:04.920076	25	2090	49	48	
22:04:04.942193	30	1856	118	58	
22:04:04.964312	0	2065	32	20	
22:04:04.986430	76	2058	38	0	
22:04:05.008549	72	2005	64	30	
22:04:05.030667	23	1993	0	44	
22:04:05.052785	9	1927	15	0	
22:04:05.074903	7	2018	0	19	
22:04:05.097022	59	1980	45	47	
22:04:05.119141	11	1892	86	55	
22:04:05.141259	28	2023	54	30	
22:04:05.163377	0	2124	0	0	
22:04:05.185495	36	2084	0	14	
22:04:05.207614	49	1883	34	7	
22:04:05.229732	64	2083	50	39	
22:04:05.251850	0	1951	0	9	
22:04:05.273968	23	2012	10	70	
22:04:05.296087	52	1822	86	0	
22:04:05.318206	7	2119	0	0	
22:04:05.340324	31	1964	104	48	
22:04:05.362442	68	2038	16	97	
22:04:05.384560	23	2077	0	4	
22:04:05.406679	23	2071	53	50	
22:04:05.428798	41	1976	0	32	
22:04:05.450915	49	1908	0	0	
22:04:05.473034	27	1945	11	0	
22:04:05.495152	54	2087	34	13	
22:04:05.517271	25	2002	24	89	
22:04:05.539389	42	2162	0	18	
22:04:05.561507	21	1951	0	27	
22:04:05.583626	2	1947	35	64	
22:04:05.605744	34	1970	61	44	
22:04:05.627863	18	1917	108	10	
22:04:05.649980	27	2156	0	26	
22:04:05.672099	0	1768	45	4	
22:04:05.694217	37	1933	52	0	
22:04:05.716336	0	2039	2	26	
22:04:05.738454	52	2114	0	0	
22:04:05.760572	37	1945	0	0	
22:04:05.782691	56	1966	11	20	
22:04:05.804809	8	2104	22	0	
22:04:05.826927	2	2161	25	43	
22:04:05.849046	30	1955	0	0	
22:04:05.871164	52	1974	36	0	
22:04:05.893282	0	2029	53	52	
22:04:05.915401	81	2098	46	10	
22:04:05.937519	42	1711	65	61	
22:04:05.959638	0	1777	0	55	
22:04:05.981755	16	2091	147	0	
22:04:06.003874	0	2108	44	18	
22:04:06.025992	0	2029	0	42	
22:04:06.048111	41	1750	68	42	
22:04:06.070229	0	2105	0	7	
22:04:06.092348	0	1721	0	39	
22:04:06.114466	25	1943	33	5	
22:04:06.136584	68	2091	0	18	
22:04:06.158703	4	1988	0	0	
22:04:06.180821	25	1916	0	84	
22:04:06.202939	11	2029	0	0	
22:04:06.225058	0	2069	71	21	
22:04:06.247176	36	2204	0	0	
22:04:06.269294	58	1960	0	35	
22:04:06.291413	0	1934	28	52	
22:04:06.313531	0	1825	0	84	
22:04:06.335649	29	2159	50	18	
22:04:06.357768	55	1985	89	2	
22:04:06.379886	0	2232	0	0	
22:04:06.402004	17	1954	65	0	
22:04:06.424123	42	2006	0	2	
22:04:06.446241	39	2125	0	0	
22:04:06.468360	17	2102	0	15	
22:04:06.490478	45	2030	0	50	
22:04:06.512596	0	1852	0	42	
22:04:06.534714	34	2060	85	22	
22:04:06.556833	28	1773	163	35	
22:04:06.578952	17	1808	83	48	
22:04:06.601069	14	2001	0	27	
22:04:06.623188	16	1996	14	0	
22:04:06.645306	0	2219	43	40	
22:04:06.667425	66	2013	108	46	
22:04:06.689543	34	1981	0	0	
22:04:06.711661	44	1908	0	62	
22:04:06.733779	46	1927	48	9	
22:04:06.755898	26	2002	90	0	
22:04:06.778017	0	2097	0	5	
22:04:06.800135	34	2162	64	0	
22:04:06.822253	0	1928	0	67	
22:04:06.844371	30	2009	62	40	
22:04:06.866490	24	1976	42	0	
22:04:06.888608	0	2019	18	45	
22:04:06.910726	46	2126	27	0	
22:04:06.932845	2	1962	0	0	
22:04:06.954963	35	1979	0	0	
22:04:06.977081	19	2137	16	12	
22:04:06.999200	1	2055	41	40	
22:04:07.021318	33	2190	60	24	
22:04:07.043436	22	1997	39	25	
22:04:07.065554	27	1903	95	32	
22:04:07.087674	0	2181	23	0	
22:04:07.109791	35	1947	22	67	
22:04:07.131910	60	1966	9	23	
22:04:07.154028	28	1773	0	30	
22:04:07.176146	4	1901	0	0	
22:04:07.198265	36	2040	0	20	
22:04:07.220383	41	1946	39	67	
22:04:07.242502	42	1952	0	0	
22:04:07.264620	20	2172	0	25	
22:04:07.286738	33	1999	20	17	
22:04:07.308857	2	1995	0	31	
22:04:07.330975	16	2087	143	35	
22:04:07.353093	34	2023	108	0	
22:04:07.375212	38	2121	47	2	
22:04:07.397330	20	2048	0	74	
22:04:07.419449	15	1932	0	29	
22:04:07.441566	15	1898	75	0	
22:04:07.463685	55	2102	35	27	
22:04:07.485803	49	2031	37	0	
22:04:07.507922	0	2137	0	43	
22:04:07.530040	46	2048	0	20	
22:04:07.552158	70	1886	0	0	
22:04:07.574277	32	2102	61	0	
22:04:07.596395	70	2057	0	42	
22:04:07.618514	35	2107	0	0	
22:04:07.640632	65	1866	0	64	
22:04:07.662750	46	1797	0	21	
22:04:07.684868	28	2195	43	0	
22:04:07.706987	20	2111	51	28	
22:04:07.729106	24	1784	31	26	
22:04:07.751224	56	2172	0	0	
22:04:07.773342	35	2002	73	31	
22:04:07.795460	3	2005	113	0	
22:04:07.817579	19	2144	87	15	
22:04:07.839697	70	1975	148	24	
22:04:07.861816	0	2157	42	54	
22:04:07.883933	43	1890	0	0	
22:04:07.906052	61	2141	0	29	
22:04:07.928170	16	2032	114	0	
22:04:07.950288	44	2075	43	18	
22:04:07.972407	45	2148	50	35	
22:04:07.994525	0	2121	67	0	
22:04:08.016643	0	2029	66	0	
22:04:08.038762	62	2041	0	42	
22:04:08.060880	42	2061	0	43	
22:04:08.082999	0	2132	39	0	
22:04:08.105117	8	1827	0	48	
22:04:08.127236	0	2078	61	0	
22:04:08.149354	0	2056	88	13	
22:04:08.171472	51	2226	39	0	
22:04:08.193590	48	1991	19	20	
22:04:08.215708	5	2053	27	51	
22:04:08.237828	21	1939	0	51	
22:04:08.259945	36	1829	63	57	
22:04:08.282064	43	1884	0	40	
22:04:08.304182	25	2271	30	0	
22:04:08.326300	41	2099	17	13	
22:04:08.348419	56	1855	20	20	
22:04:08.370537	12	2155	23	7	
22:04:08.392655	70	2059	20	0	
22:04:08.414774	0	2030	0	0	
22:04:08.436892	65	1951	65	0	
22:04:08.459011	66	2151	0	17	
22:04:08.481129	43	1913	0	51	
22:04:08.503247	15	2003	0	34	
22:04:08.525366	10	2026	110	0	
22:04:08.547484	75	1955	0	0	
22:04:08.569602	38	1978	0	0	
22:04:08.591720	44	2000	0	0	
22:04:08.613839	0	1978	91	0	
22:04:08.635957	22	2040	23	19	
22:04:08.658076	36	1973	0	27	
22:04:08.680194	20	1986	0	40	
22:04:08.702313	2	1956	62	29	
22:04:08.724431	52	1980	21	22	
22:04:08.746549	27	2281	0	14	
22:04:08.768668	0	1959	69	1	
22:04:08.790786	30	2155	0	39	
22:04:08.812904	36	1982	0	0	
22:04:08.835023	88	2040	78	10	
22:04:08.857141	83	2047	0	0	
22:04:08.879259	0	1666	0	28	
22:04:08.901378	12	2223	0	44	
22:04:08.923496	30	2163	24	16	
22:04:08.945614	57	1985	23	0	
22:04:08.967733	44	2021	0	45	
22:04:08.989851	15	1914	0	6	
22:04:09.011969	33	2006	0	49	
22:04:09.034088	0	2173	34	41	
22:04:09.056206	46	1815	0	26	
22:04:09.078325	0	2144	33	30	
22:04:09.100442	36	2229	0	0	
22:04:09.122562	22	2188	0	94	
22:04:09.144679	42	2152	17	37	
22:04:09.166798	46	2076	0	75	
22:04:09.188916	0	2036	22	48	
22:04:09.211034	0	2092	0	4	
22:04:09.233153	40	2059	42	63	
22:04:09.255271	12	2165	96	24	
22:04:09.277390	52	2014	0	37	
22:04:09.299508	8	2074	143	0	
22:04:09.321627	0	2096	35	45	
22:04:09.343744	0	2040	85	38	
22:04:09.365863	29	2167	0	0	
22:04:09.387981	33	1976	0	5	
22:04:09.410100	45	2132	28	0	
22:04:09.432218	71	2001	57	0	
22:04:09.454336	33	1994	34	71	
22:04:09.476454	34	2026	0	8	
22:04:09.498573	54	1760	32	0	
22:04:09.520692	0	2014	71	31	
22:04:09.542809	0	2037	0	38	
22:04:09.564928	5	2122	107	9	
22:04:09.587046	11	1994	0	62	
22:04:09.609165	100	1908	0	0	
22:04:09.631283	0	2145	0	18	
22:04:09.653401	15	2105	0	0	
22:04:09.675520	27	2035	0	53	
22:04:09.697639	53	1967	48	23	
22:04:09.719757	0	2167	68	23	
22:04:09.741875	0	1990	21	42	
22:04:09.763993	0	1989	39	28	
22:04:09.786112	50	2124	24	0	
22:04:09.808230	64	2065	17	42	
22:04:09.830349	42	2053	0	24	
22:04:09.852466	57	2021	82	0	
22:04:09.874584	0	2054	98	17	
22:04:09.896703	9	2015	23	19	
22:04:09.918822	76	2227	0	1	
22:04:09.940940	0	2201	5	0	
22:04:09.963058	54	1943	19	7	
22:04:09.985176	59	1992	24	26	
22:04:10.007295	0	2027	0	28	
22:04:10.029413	30	2023	0	34	
22:04:10.051532	56	1831	31	34	
22:04:10.073650	27	2032	8	0	
22:04:10.095768	39	1881	28	39	
22:04:10.117887	52	2076	0	8	
22:04:10.140005	27	2231	33	9	
22:04:10.162123	80	1985	0	4	
22:04:10.184241	27	2177	0	3	
22:04:10.206360	39	1861	15	36	
22:04:10.228479	22	1760	0	0	
22:04:10.250597	44	2089	75	1	
22:04:10.272715	0	1977	96	60	
22:04:10.294833	57	1981	40	11	
22:04:10.316952	48	2184	0	0	
22:04:10.339070	81	1929	25	0	
22:04:10.361188	59	1983	0	0	
22:04:10.383306	49	1964	0	0	
22:04:10.405425	14	1983	30	0	
22:04:10.427544	0	2108	0	0	
22:04:10.449662	16	1931	32	0	
22:04:10.471780	6	2044	0	17	
22:04:10.493899	53	2172	0	43	
22:04:10.516017	38	2127	40	60	
22:04:10.538135	36	2092	0	2	
22:04:10.560253	74	2020	65	0	
22:04:10.582372	0	2160	68	5	
22:04:10.604490	36	1741	62	21	
22:04:10.626608	29	1892	35	0	
22:04:10.648727	0	2108	0	4	
22:04:10.670845	36	2079	0	0	
22:04:10.692964	48	2102	0	17	
22:04:10.715082	22	2172	133	23	
22:04:10.737201	40	2126	49	24	
22:04:10.759319	30	2004	0	81	
22:04:10.781437	26	2027	0	0	
22:04:10.803555	37	2055	39	4	
22:04:10.825673	43	2034	0	0	
22:04:10.847792	0	2130	52	8	
22:04:10.869911	50	2017	0	68	
22:04:10.892029	28	1969	15	32	
22:04:10.914147	37	2044	34	28	
22:04:10.936265	0	2045	0	0	
22:04:10.958384	0	2027	15	46	
22:04:10.980502	23	2075	28	0	
22:04:11.002620	35	2009	0	4	
22:04:11.024739	0	1803	0	13	
22:04:11.046857	54	2130	0	12	
22:04:11.068976	22	1953	0	25	
22:04:11.091094	0	2079	41	26	
22:04:11.113212	9	2013	0	0	
22:04:11.135330	3	2176	110	36	
22:04:11.157449	35	1954	5	12	
22:04:11.179567	11	1893	0	0	
22:04:11.201685	15	1970	0	0	
22:04:11.223804	54	2077	82	19	
22:04:11.245922	0	2049	46	3	
22:04:11.268041	24	2340	149	0	
22:04:11.290159	0	2167	0	0	
22:04:11.312277	47	2153	53	44	
22:04:11.334395	49	2015	30	37	
22:04:11.356514	3	2105	6	0	
22:04:11.378633	4	1896	0	0	
22:04:11.400751	14	2148	43	82	
22:04:11.422869	49	1885	23	25	
22:04:11.444987	46	2072	16	27	
22:04:11.467106	58	2087	0	1	
22:04:11.489224	77	2073	0	14	
22:04:11.511342	16	1797	0	11	
22:04:11.533461	13	2046	29	10	
22:04:11.555579	76	2061	97	34	
22:04:11.577698	45	1986	0	0	
22:04:11.599816	54	2049	14	16	
22:04:11.621935	58	2096	0	0	
22:04:11.644053	0	1965	11	3	
22:04:11.666171	63	2135	35	2	
22:04:11.688290	51	1830	34	21	
22:04:11.710408	37	1954	40	29	
22:04:11.732526	0	1956	0	28	
22:04:11.754644	42	1827	0	0	
22:04:11.776762	0	2120	0	8	
22:04:11.798881	52	2070	0	18	
22:04:11.821000	61	1863	13	28	
22:04:11.843118	82	2110	45	31	
22:04:11.865236	67	2224	91	17	
22:04:11.887355	20	2082	0	0	
22:04:11.909473	45	2002	29	0	
22:04:11.931591	8	1957	0	0	
22:04:11.953709	36	2144	25	42	
22:04:11.975828	93	2059	157	24	
22:04:11.997946	34	1852	6	0	
22:04:12.020065	67	1790	0	11	
22:04:12.042183	14	1824	0	0	
22:04:12.064301	0	2142	20	30	
22:04:12.086419	6	2170	0	18	
22:04:12.108538	19	2086	0	41	
22:04:12.130656	65	2093	149	13	
22:04:12.152774	32	1979	0	21	
22:04:12.174893	24	2014	37	4	
22:04:12.197011	29	2040	24	0	
22:04:12.219130	38	2077	47	60	
22:04:12.241248	3	1682	0	3	
22:04:12.263366	26	2077	154	79	
22:04:12.285484	25	2064	0	24	
22:04:12.307603	18	1842	0	16	
22:04:12.329721	13	2143	56	0	
22:04:12.351840	0	1970	0	28	
22:04:12.373958	31	2016	0	5	
22:04:12.396076	25	1927	23	21	
22:04:12.418195	49	2071	29	45	
22:04:12.440313	0	2147	0	0	
22:04:12.462431	51	1911	0	33	
22:04:12.484549	8	2075	0	8	
22:04:12.506668	9	2040	0	12	
22:04:12.528787	30	2020	46	73	
22:04:12.550905	13	2246	0	32	
22:04:12.573023	1	2173	100	58	
22:04:12.595142	32	2008	42	5	
22:04:12.617260	20	2014	100	3	
22:04:12.639378	0	1994	0	47	
22:04:12.661496	31	2078	20	16	
22:04:12.683615	46	1973	51	11	
22:04:12.705733	36	2116	1	28	
22:04:12.727852	33	1841	0	0	
22:04:12.749970	37	1854	2	21	
22:04:12.772088	40	1994	4	39	
22:04:12.794207	63	1821	0	18	
22:04:12.816325	2	2054	48	46	
22:04:12.838444	29	1766	148	39	
22:04:12.860562	0	1937	0	32	
22:04:12.882680	64	1894	0	0	
22:04:12.904798	56	2053	27	28	
22:04:12.926917	24	2117	80	10	
22:04:12.949035	21	1733	7	0	
22:04:12.971153	0	1811	0	0	
22:04:12.993271	13	1838	47	0	
22:04:13.015390	44	1942	24	22	
22:04:13.037508	12	1995	26	0	
22:04:13.059626	0	2176	0	6	
22:04:13.081745	16	2003	53	51	
22:04:13.103863	17	2000	21	29	
22:04:13.125982	32	2023	0	42	
22:04:13.148100	18	1984	4	41	
22:04:13.170218	34	1901	0	0	
22:04:13.192337	51	1937	36	37	
22:04:13.214455	0	2055	0	0	
22:04:13.236573	32	1813	0	13	
22:04:13.258692	34	2003	49	31	
22:04:13.280811	28	2077	0	0	
22:04:13.302929	1	2134	0	15	
22:04:13.325047	64	2190	0	0	
22:04:13.347166	32	1986	0	0	
22:04:13.369284	0	1913	0	0	
22:04:13.391402	66	1935	0	4	
22:04:13.413520	0	1760	30	7	
22:04:13.435638	0	2125	42	0	
22:04:13.457757	60	2126	0	26	
22:04:13.479875	0	2045	0	29	
22:04:13.501994	47	2104	124	75	
22:04:13.524112	28	2105	0	0	
22:04:13.546230	57	2050	0	15	
22:04:13.568349	8	2092	0	16	
22:04:13.590467	48	1966	81	24	
22:04:13.612585	38	1809	0	32	
22:04:13.634704	0	2075	0	32	
22:04:13.656822	0	2024	32	16	
22:04:13.678941	19	2063	49	26	
22:04:13.701059	6	2149	57	58	
22:04:13.723178	57	2141	38	38	
22:04:13.745295	12	1926	8	38	
22:04:13.767414	27	2027	42	74	
22:04:13.789533	0	1991	0	14	
22:04:13.811650	49	2201	0	14	
22:04:13.833769	54	1915	11	10	
22:04:13.855887	3	2126	0	25	
22:04:13.878006	25	1911	72	0	
22:04:13.900124	0	2060	0	18	
22:04:13.922243	0	2104	18	8	
22:04:13.944360	51	2054	51	29	
22:04:13.966479	35	2059	0	0	
22:04:13.988598	0	2072	0	31	
22:04:14.010716	0	2236	71	2	
22:04:14.032834	0	2047	46	29	
22:04:14.054952	8	1954	6	12	
22:04:14.077071	55	1985	30	47	
22:04:14.099189	0	2141	0	46	
22:04:14.121308	36	2062	135	31	
22:04:14.143425	30	2075	5	29	
22:04:14.165544	0	2186	0	29	
22:04:14.187663	4	1756	96	0	
22:04:14.209781	42	1909	0	26	
22:04:14.231899	32	2092	0	23	
22:04:14.254018	15	1811	158	23	
22:04:14.276136	0	2101	0	10	
22:04:14.298255	17	2112	0	0	
22:04:14.320373	47	1958	28	17	
22:04:14.342491	30	1995	0	0	
22:04:14.364609	28	2009	0	0	
22:04:14.386728	45	2080	0	32	
22:04:14.408846	57	2011	71	25	
22:04:14.430964	15	1742	0	0	
22:04:14.453083	22	2126	31	0	
22:04:14.475201	44	2202	91	0	
22:04:14.497319	0	2184	0	6	
22:04:14.519438	3	1864	15	23	
22:04:14.541556	48	2100	0	7	
22:04:14.563674	4	1883	58	19	
22:04:14.585793	0	2153	0	1	
22:04:14.607911	5	1958	0	0	
22:04:14.630029	0	1980	0	0	
22:04:14.652148	54	2036	0	23	
22:04:14.674266	39	2081	69	4	
22:04:14.696384	68	1997	124	32	
22:04:14.718503	15	1858	0	44	
22:04:14.740622	82	2156	0	34	
22:04:14.762739	24	2003	108	12	
22:04:14.784858	28	1991	0	36	
22:04:14.806976	42	1920	34	0	
22:04:14.829095	4	2220	0	24	
22:04:14.851213	22	2180	0	20	
22:04:14.873331	20	2051	0	0	
22:04:14.895449	0	1967	58	0	
22:04:14.917568	38	1921	66	24	
22:04:14.939686	16	1861	73	4	
22:04:14.961805	0	2071	0	0	
22:04:14.983923	0	1978	0	0	
22:04:15.006041	2	2105	0	25	
22:04:15.028160	52	1930	0	18	
22:04:15.050278	0	1986	110	0	
22:04:15.072396	34	2021	139	0	
22:04:15.094514	18	1993	79	48	
22:04:15.116633	60	2045	0	0	
22:04:15.138752	27	1911	100	60	
22:04:15.160870	62	1753	0	18	
22:04:15.182988	0	2017	3	33	
22:04:15.205106	0	2016	47	0	
22:04:15.227225	0	2106	22	0	
22:04:15.249343	13	2038	77	18	
22:04:15.271461	56	1985	0	7	
22:04:15.293580	0	2071	9	67	
22:04:15.315698	33	1988	45	33	
22:04:15.337817	7	1809	0	0	
22:04:15.359935	43	2026	0	0	
22:04:15.382053	30	1999	0	16	
22:04:15.404171	48	1986	0	23	
22:04:15.426290	36	2037	162	7	
22:04:15.448409	2	2133	0	15	
22:04:15.470526	11	2053	25	52	
22:04:15.492645	26	2032	61	0	
22:04:15.514763	8	1928	97	12	
22:04:15.536882	10	1969	0	27	
22:04:15.559000	30	2057	158	0	
22:04:15.581118	40	2105	0	0	
22:04:15.603236	39	2105	0	0	
22:04:15.625355	28	2014	22	86	
22:04:15.647474	14	1950	36	15	
22:04:15.669591	15	2222	0	32	
22:04:15.691710	65	1916	25	2	
22:04:15.713828	18	1973	3	42	
22:04:15.735947	48	1908	7	0	
22:04:15.758065	15	1812	121	8	
22:04:15.780183	0	2131	0	9	
22:04:15.802302	50	1996	0	0	
22:04:15.824421	0	1979	0	41	
22:04:15.846538	40	2238	45	8	
22:04:15.868657	36	2097	0	0	
22:04:15.890775	3	2300	65	0	
22:04:15.912894	32	2067	13	0	
22:04:15.935012	14	2188	0	25	
22:04:15.957130	4	1731	40	77	
22:04:15.979249	52	1974	43	0	
22:04:16.001367	0	2068	36	40	
22:04:16.023486	50	2011	29	0	
22:04:16.045603	27	1940	189	0	
22:04:16.067722	0	2097	25	1	
22:04:16.089840	50	2181	23	0	
22:04:16.111959	3	2188	0	32	
22:04:16.134077	18	1884	38	12	
22:04:16.156195	11	1789	74	61	
22:04:16.178314	20	2039	33	65	
22:04:16.200432	38	2027	30	33	
22:04:16.222551	69	1862	108	39	
22:04:16.244669	36	2021	0	0	
22:04:16.266787	26	2072	0	0	
22:04:16.288906	65	2159	67	43	
22:04:16.311024	15	1885	61	70	
22:04:16.333142	19	2084	36	9	
22:04:16.355260	10	2128	51	35	
22:04:16.377379	29	2161	0	13	
22:04:16.399497	0	2070	51	0	
22:04:16.421616	7	2038	13	29	
22:04:16.443734	50	2090	33	8	
22:04:16.465852	7	1861	0	54	
22:04:16.487971	9	1866	0	22	
22:04:16.510089	0	2072	5	36	
22:04:16.532207	0	2018	45	13	
22:04:16.554325	0	2208	0	19	
22:04:16.576444	27	1989	17	0	
22:04:16.598563	20	2222	0	0	
22:04:16.620681	0	2014	0	24	
22:04:16.642799	21	2038	0	8	
22:04:16.664917	72	2026	0	36	
22:04:16.687036	46	2066	17	0	
22:04:16.709154	0	1980	1	38	
22:04:16.731272	0	2122	0	21	
22:04:16.753390	41	2066	40	0	
22:04:16.775509	0	2150	0	5	
22:04:16.797628	32	2027	0	42	
22:04:16.819746	45	2052	14	0	
22:04:16.841864	12	2063	0	34	
22:04:16.863982	0	2160	25	41	
22:04:16.886101	0	2071	0	21	
22:04:16.908220	36	2071	0	3	
22:04:16.930338	11	2133	105	0	
22:04:16.952456	39	2116	0	49	
22:04:16.974574	12	2032	0	0	
22:04:16.996693	21	2187	0	28	
22:04:17.018811	51	2215	81	4	
22:04:17.040929	26	2079	23	56	
22:04:17.063047	0	2130	0	21	
22:04:17.085166	0	1938	17	10	
22:04:17.107284	0	2077	43	30	
22:04:17.129403	46	2035	0	45	
22:04:17.151521	77	2008	109	17	
22:04:17.173639	15	2068	0	32	
22:04:17.195758	73	2023	0	10	
22:04:17.217876	40	2049	0	7	
22:04:17.239994	0	1840	21	27	
22:04:17.262113	26	2189	12	0	
22:04:17.284231	66	1707	0	33	
22:04:17.306349	77	2057	29	0	
22:04:17.328468	0	1984	8	33	
22:04:17.350586	10	2209	49	0	
22:04:17.372704	15	2059	8	0	
22:04:17.394823	9	2043	68	0	
22:04:17.416941	0	2166	32	36	
22:04:17.439060	61	2015	0	27	
22:04:17.461177	41	2158	121	0	
22:04:17.483296	39	2056	64	64	
22:04:17.505414	45	2021	0	78	
22:04:17.527533	33	1781	0	1	
22:04:17.549651	0	2111	114	3	
22:04:17.571770	19	1870	178	1	
22:04:17.593888	20	2020	0	26	
22:04:17.616006	0	1906	2	70	
22:04:17.638125	46	2072	0	35	
22:04:17.660243	64	2053	81	0	
22:04:17.682361	33	2181	0	10	
22:04:17.704479	49	2182	28	39	
22:04:17.726598	0	1958	0	10	
22:04:17.748717	0	2085	0	32	
22:04:17.770835	11	2080	127	0	
22:04:17.792953	27	2068	34	0	
22:04:17.815071	26	2049	57	53	
22:04:17.837190	32	1851	0	62	
22:04:17.859309	0	2083	0	0	
22:04:17.881426	46	2009	54	0	
22:04:17.903545	2	2021	32	31	
22:04:17.925663	40	2179	37	22	
22:04:17.947781	0	1771	56	26	
22:04:17.969900	12	2195	140	0	
22:04:17.992018	31	2191	36	0	
22:04:18.014136	1	2015	0	0	
22:04:18.036254	48	2172	0	26	
22:04:18.058373	36	2067	0	0	
22:04:18.080491	0	2053	45	0	
22:04:18.102610	0	1993	0	6	
22:04:18.124728	2	2109	147	0	
22:04:18.146847	10	2118	2	33	
22:04:18.168965	0	2062	21	4	
22:04:18.191084	36	2179	33	0	
22:04:18.213201	28	2031	0	35	
22:04:18.235320	58	2101	42	36	
22:04:18.257438	0	2177	23	0	
22:04:18.279557	26	1893	30	22	
22:04:18.301675	11	1945	0	12	
22:04:18.323793	0	2103	22	0	
22:04:18.345912	77	2219	71	39	
22:04:18.368030	45	1963	0	38	
22:04:18.390148	2	1904	32	23	
22:04:18.412266	102	2072	0	39	
22:04:18.434385	32	2272	38	0	
22:04:18.456503	36	1852	49	10	
22:04:18.478622	0	1922	46	87	
22:04:18.500740	41	2024	0	11	
22:04:18.522859	27	2031	0	6	
22:04:18.544977	27	2038	31	60	
22:04:18.567095	0	2175	103	0	
22:04:18.589214	77	2060	0	29	
22:04:18.611332	52	1893	0	44	
22:04:18.633450	29	1931	0	79	
22:04:18.655568	42	2029	69	24	
22:04:18.677687	44	1940	0	34	
22:04:18.699805	23	2055	57	42	
22:04:18.721924	16	2056	0	64	
22:04:18.744042	19	2112	5	53	
22:04:18.766160	72	2046	46	0	
22:04:18.788279	18	1962	0	35	
22:04:18.810397	43	2014	91	31	
