393.00  335247.2  71.11188  13.12695    572.86   -278.07    704.77
394.00  334561.5  71.11683  13.11860    572.61   -277.81    713.65
395.00  333867.0  71.12177  13.11024    572.36   -277.55    722.53
396.00  333163.6  71.12672  13.10188    572.11   -277.28    731.41
397.00  332451.5  71.13167  13.09352    571.86   -277.02    740.30
397.10  332379.8  71.13216  13.09269    571.83   -276.99    741.18
398.00  331730.5  71.13662  13.08516    571.61   -276.76    749.18
399.00  331000.7  71.14157  13.07679    571.35   -276.49    758.07
400.00  330262.1  71.14652  13.06842    571.10   -276.23    766.96
401.00  329514.6  71.15147  13.06005    570.84   -275.96    775.85
403.00  327993.2  71.16138  13.04329    570.33   -275.42    793.64
404.00  327219.2  71.16634  13.03491    570.07   -275.15    802.53
405.00  326436.4  71.17130  13.02653    569.81   -274.88    811.43
406.00  325644.7  71.17625  13.01814    569.55   -274.61    820.33
407.00  324844.2  71.18121  13.00974    569.29   -274.34    829.24
408.00  324034.9  71.18617  13.00135    569.02   -274.07    838.14
409.00  323216.7  71.19113  12.99295    568.76   -273.79    847.05
410.00  322389.6  71.19610  12.98455    568.50   -273.52    855.96
411.00  321553.8  71.20106  12.97615    568.23   -273.24    864.87
412.00  320709.0  71.20602  12.96774    567.96   -272.97    873.79
413.00  319855.4  71.21099  12.95933    567.70   -272.69    882.70
414.00  318992.9  71.21596  12.95091    567.43   -272.41    891.62
415.00  318121.6  71.22093  12.94250    567.16   -272.14    900.54
416.00  317241.4  71.22590  12.93408    566.89   -271.86    909.47
417.00  316352.3  71.23087  12.92565    566.62   -271.58    918.39
418.00  315454.4  71.23584  12.91722    566.35   -271.29    927.32
419.00  314547.6  71.24081  12.90879    566.08   -271.01    936.25
420.00  313631.9  71.24580  12.90036    565.81   -270.73    945.18
421.00  312707.4  71.25077  12.89192    565.53   -270.45    954.12
422.00  311773.9  71.25574  12.88348    565.26   -270.16    963.05
423.00  310831.6  71.26073  12.87504    564.98   -269.88    971.99
424.00  309880.4  71.26571  12.86659    564.70   -269.59    980.94
425.00  308920.4  71.27069  12.85814    564.43   -269.30    989.88
426.00  307951.4  71.27567  12.84968    564.15   -269.02    998.83
427.00  306973.5  71.28066  12.84123    563.87   -268.73   1007.78
428.00  305986.8  71.28564  12.83277    563.59   -268.44   1016.73
429.00  304991.2  71.29063  12.82430    563.31   -268.15   1025.68
430.00  303986.6  71.29562  12.81583    563.02   -267.86   1034.64
431.00  302973.2  71.30061  12.80736    562.74   -267.56   1043.60
432.00  301950.8  71.30561  12.79889    562.46   -267.27   1052.57
433.00  300919.6  71.31060  12.79041    562.17   -266.98   1061.53
434.00  299879.4  71.31560  12.78193    561.89   -266.68   1070.50
435.00  298830.3  71.32059  12.77344    561.60   -266.39   1079.47
436.00  297772.3  71.32559  12.76495    561.31   -266.09   1088.44
437.00  296705.4  71.33060  12.75646    561.02   -265.79   1097.42
438.00  295629.6  71.33559  12.74796    560.73   -265.49   1106.40
439.00  294544.8  71.34060  12.73946    560.44   -265.19   1115.38
440.00  293451.2  71.34560  12.73096    560.15   -264.89   1124.37
441.00  292348.5  71.35062  12.72245    559.86   -264.59   1133.36
442.00  291237.0  71.35562  12.71394    559.56   -264.29   1142.35
443.00  290116.5  71.36063  12.70543    559.27   -263.99   1151.34
444.00  288987.1  71.36565  12.69691    558.97   -263.69   1160.34
445.00  287848.8  71.37066  12.68838    558.68   -263.38   1169.34
446.00  286701.4  71.37567  12.67986    558.38   -263.08   1178.34
447.00  285545.2  71.38069  12.67133    558.08   -262.77   1187.35
448.00  284380.0  71.38570  12.66280    557.78   -262.46   1196.36
449.00  283205.8  71.39072  12.65426    557.48   -262.16   1205.37
450.00  282022.7  71.39575  12.64572    557.18   -261.85   1214.39
451.00  280830.7  71.40077  12.63717    556.88   -261.54   1223.40
452.00  279629.6  71.40580  12.62862    556.57   -261.23   1232.43
453.00  278419.6  71.41083  12.62007    556.27   -260.92   1241.45
454.00  277200.7  71.41586  12.61151    555.97   -260.61   1250.48
455.00  275972.7  71.42088  12.60295    555.66   -260.29   1259.51
456.00  274735.8  71.42592  12.59439    555.35   -259.98   1268.55
457.00  273489.9  71.43095  12.58582    555.04   -259.66   1277.59
458.00  272235.0  71.43599  12.57725    554.73   -259.35   1286.63
459.00  270971.2  71.44102  12.56867    554.42   -259.03   1295.67
460.00  269698.3  71.44607  12.56009    554.11   -258.72   1304.72
461.00  268416.4  71.45111  12.55151    553.80   -258.40   1313.77
462.00  267125.6  71.45615  12.54292    553.49   -258.08   1322.83
463.00  265825.8  71.46120  12.53433    553.17   -257.76   1331.89
464.00  264516.9  71.46625  12.52573    552.86   -257.44   1340.95
465.00  263199.0  71.47130  12.51713    552.54   -257.12   1350.01
466.00  261872.2  71.47635  12.50853    552.23   -256.79   1359.08
467.00  260536.3  71.48141  12.49992    551.91   -256.47   1368.16
468.00  259191.4  71.48646  12.49131    551.59   -256.15   1377.23
469.00  257837.5  71.49152  12.48269    551.27   -255.82   1386.31
470.00  256474.5  71.49658  12.47407    550.95   -255.49   1395.40
471.00  255102.5  71.50164  12.46544    550.63   -255.17   1404.48
472.00  253721.5  71.50671  12.45681    550.30   -254.84   1413.58
473.00  252331.5  71.51177  12.44818    549.98   -254.51   1422.67
474.00  250932.4  71.51684  12.43954    549.65   -254.18   1431.77
475.00  249524.3  71.52191  12.43090    549.33   -253.85   1440.87
476.00  248107.1  71.52699  12.42226    549.00   -253.52   1449.98
477.00  246680.9  71.53206  12.41361    548.67   -253.19   1459.09
478.00  245245.6  71.53713  12.40495    548.34   -252.85   1468.20
479.00  243801.2  71.54221  12.39629    548.01   -252.52   1477.32
480.00  242347.8  71.54729  12.38763    547.68   -252.19   1486.44
481.00  240885.4  71.55238  12.37896    547.35   -251.85   1495.57
482.00  239413.8  71.55746  12.37029    547.02   -251.51   1504.70
483.00  237933.2  71.56255  12.36161    546.68   -251.18   1513.83
484.00  236443.5  71.56764  12.35293    546.35   -250.84   1522.97
485.00  234944.7  71.57274  12.34425    546.01   -250.50   1532.11
486.00  233436.9  71.57783  12.33556    545.67   -250.16   1541.26
487.00  231919.9  71.58292  12.32686    545.33   -249.82   1550.41
488.00  230393.8  71.58803  12.31816    544.99   -249.47   1559.56
489.00  228858.7  71.59312  12.30946    544.65   -249.13   1568.72
490.00  227314.4  71.59823  12.30075    544.31   -248.79   1577.88
491.00  225761.0  71.60334  12.29204    543.97   -248.44   1587.05
492.00  224198.6  71.60844  12.28332    543.63   -248.10   1596.22
493.00  222627.0  71.61356  12.27460    543.28   -247.75   1605.40
494.00  221046.2  71.61868  12.26588    542.94   -247.40   1614.58
495.00  219456.4  71.62379  12.25714    542.59   -247.05   1623.76
496.00  217857.4  71.62891  12.24841    542.24   -246.70   1632.95
497.00  216249.3  71.63403  12.23967    541.89   -246.35   1642.14
498.00  214632.0  71.63915  12.23093    541.54   -246.00   1651.34
499.00  213005.7  71.64428  12.22218    541.19   -245.65   1660.54
500.00  211370.1  71.64941  12.21342    540.84   -245.30   1669.75
501.00  209725.4  71.65453  12.20466    540.48   -244.94   1678.96
502.00  208071.6  71.65967  12.19590    540.13   -244.59   1688.17
503.00  206408.5  71.66480  12.18713    539.77   -244.23   1697.40
504.00  204736.4  71.66994  12.17836    539.42   -243.88   1706.62
505.00  203055.0  71.67509  12.16958    539.06   -243.52   1715.85
506.00  201364.5  71.68023  12.16080    538.70   -243.16   1725.08
507.00  199664.8  71.68537  12.15201    538.34   -242.80   1734.32
508.00  197955.9  71.69052  12.14322    537.98   -242.44   1743.57
509.00  196237.8  71.69568  12.13442    537.62   -242.08   1752.81
510.00  194510.5  71.70083  12.12562    537.25   -241.72   1762.07
511.00  192774.1  71.70599  12.11681    536.89   -241.35   1771.32
512.00  191028.4  71.71114  12.10800    536.52   -240.99   1780.59
513.00  189273.5  71.71631  12.09918    536.16   -240.63   1789.85
514.00  187509.4  71.72147  12.09036    535.79   -240.26   1799.13
515.00  185736.1  71.72664  12.08153    535.42   -239.89   1808.40
516.00  183953.5  71.73181  12.07270    535.05   -239.53   1817.69
517.00  182161.7  71.73698  12.06386    534.68   -239.16   1826.97
518.00  180360.7  71.74216  12.05502    534.31   -238.79   1836.27
519.00  178550.5  71.74734  12.04617    533.93   -238.42   1845.56
520.00  176731.0  71.75253  12.03732    533.56   -238.05   1854.87
522.00  173064.2  71.76289  12.01960    532.81   -237.30   1873.49
523.00  171217.0  71.76808  12.01073    532.43   -236.93   1882.80
524.00  169360.5  71.77328  12.00185    532.05   -236.55   1892.13
525.00  167494.7  71.77847  11.99297    531.67   -236.17   1901.45
526.00  165619.6  71.78368  11.98409    531.29   -235.80   1910.79
527.00  163735.3  71.78887  11.97520    530.91   -235.42   1920.13
528.00  161841.6  71.79408  11.96631    530.52   -235.04   1929.47
529.00  159938.7  71.79929  11.95741    530.14   -234.66   1938.82
530.00  158026.5  71.80450  11.94850    529.75   -234.28   1948.18
531.00  156105.0  71.80972  11.93959    529.36   -233.90   1957.54
532.00  154174.1  71.81493  11.93067    528.98   -233.51   1966.90
533.00  152234.0  71.82015  11.92175    528.59   -233.13   1976.27
534.00  150284.5  71.82537  11.91282    528.20   -232.75   1985.65
535.00  148325.8  71.83060  11.90389    527.80   -232.36   1995.03
536.00  146357.6  71.83583  11.89495    527.41   -231.97   2004.42
537.00  144380.2  71.84106  11.88601    527.02   -231.59   2013.81
538.00  142393.4  71.84630  11.87706    526.62   -231.20   2023.21
539.00  140397.2  71.85154  11.86811    526.22   -230.81   2032.62
540.00  138391.8  71.85678  11.85915    525.83   -230.42   2042.03
541.00  136376.9  71.86202  11.85018    525.43   -230.03   2051.45
542.00  134352.7  71.86727  11.84121    525.03   -229.63   2060.87
543.00  132319.1  71.87252  11.83223    524.63   -229.24   2070.30
544.00  130276.2  71.87778  11.82325    524.22   -228.85   2079.73
545.00  128223.8  71.88303  11.81426    523.82   -228.45   2089.17
546.00  126162.1  71.88830  11.80527    523.41   -228.05   2098.61
547.00  124091.0  71.89356  11.79627    523.01   -227.66   2108.07
548.00  122010.5  71.89883  11.78726    522.60   -227.26   2117.52
549.00  119920.5  71.90410  11.77825    522.19   -226.86   2126.99
550.00  117821.2  71.90938  11.76923    521.78   -226.46   2136.46
551.00  115712.4  71.91466  11.76021    521.37   -226.06   2145.93
552.00  113594.3  71.91994  11.75118    520.96   -225.66   2155.41
553.00  111466.7  71.92522  11.74214    520.54   -225.25   2164.90
554.00  109329.6  71.93051  11.73310    520.13   -224.85   2174.39
555.00  107183.1  71.93580  11.72405    519.71   -224.45   2183.89
556.00  105027.2  71.94109  11.71500    519.30   -224.04   2193.40
557.00  102861.8  71.94640  11.70594    518.88   -223.63   2202.91
558.00  100687.0  71.95170  11.69688    518.46   -223.22   2212.43
559.00   98502.7  71.95700  11.68781    518.04   -222.82   2221.96
560.00   96308.9  71.96231  11.67873    517.61   -222.41   2231.49
561.00   94105.6  71.96762  11.66965    517.19   -221.99   2241.02
562.00   91892.9  71.97294  11.66056    516.76   -221.58   2250.57
563.00   89670.6  71.97826  11.65146    516.34   -221.17   2260.12
564.00   87438.9  71.98358  11.64236    515.91   -220.76   2269.67
565.00   85197.7  71.98891  11.63325    515.48   -220.34   2279.23
566.00   82946.9  71.99424  11.62414    515.05   -219.92   2288.80
567.00   80686.6  71.99957  11.61502    514.62   -219.51   2298.37
568.00   78416.9  72.00491  11.60589    514.18   -219.09   2307.94
569.00   76137.6  72.01025  11.59676    513.74   -218.67   2317.51
570.00   73848.8  72.01560  11.58762    513.30   -218.24   2327.09
571.00   71550.4  72.02095  11.57847    512.86   -217.82   2336.66
572.00   69242.6  72.02631  11.56932    512.41   -217.39   2346.23
573.00   66925.2  72.03166  11.56016    511.96   -216.97   2355.79
574.00   64598.4  72.03702  11.55100    511.50   -216.54   2365.34
575.00   62262.0  72.04238  11.54183    511.04   -216.10   2374.88
576.00   59916.2  72.04775  11.53265    510.57   -215.67   2384.41
577.00   57560.9  72.05312  11.52347    510.10   -215.23   2393.91
578.00   55196.1  72.05849  11.51428    509.62   -214.78   2403.38
579.00   52822.0  72.06387  11.50509    509.12   -214.33   2412.82
580.00   50438.5  72.06926  11.49589    508.61   -213.88   2422.20
581.00   48045.7  72.07464  11.48668    508.09   -213.42   2431.50
582.00   45643.7  72.08003  11.47747    507.53   -212.94   2440.70
583.00   43232.6  72.08542  11.46826    506.95   -212.45   2449.76
584.00   40812.6  72.09081  11.45904    506.32   -211.95   2458.61
585.00   38384.0  72.09621  11.44981    505.64   -211.41   2467.18
586.00   35946.9  72.10160  11.44059    504.87   -210.85   2475.36
587.00   33502.0  72.10700  11.43137    503.98   -210.23   2482.98
588.00   31049.9  72.11240  11.42214    502.93   -209.55   2489.78
589.00   28591.5  72.11778  11.41293    501.64   -208.77   2495.41
590.00   26128.3  72.12317  11.40373    500.02   -207.84   2499.35
591.00   23662.3  72.12854  11.39454    497.90   -206.72   2500.80
592.00   21196.4  72.13390  11.38539    495.07   -205.30   2498.67
593.00   18734.9  72.13923  11.37628    491.24   -203.47   2491.41
594.00   16283.8  72.14452  11.36723    486.01   -201.06   2476.96
595.00   13851.6  72.14975  11.35829    478.83   -197.85   2452.47
596.00   11449.9  72.15490  11.34949    469.00   -193.54   2414.18
597.00    9094.6  72.15993  11.34089    455.71   -187.83   2357.82
598.00    6804.6  72.16482  11.33255    438.59   -180.54   2281.24
599.00    4600.4  72.16949  11.32456    417.48   -171.63   2183.43
600.00    2503.2  72.17393  11.31699    392.45   -161.14   2064.46
601.00     532.9  72.17807  11.30990    363.97   -149.25   1926.55
601.31      -0.0  72.17919  11.30786    355.32   -145.07   1884.49
