#    Time  Long.axis      Spin1      Spin2
  18.5169 -0.9400911 -0.0436113 -0.3381224
  18.5529 -0.9489002  0.0876498 -0.3031599
  18.5874 -0.9509216  0.2110113 -0.2263235
  18.6220 -0.9469220  0.2976490 -0.1214240
  18.6565 -0.9424284  0.3343793  0.0043710
  18.6911 -0.9415167  0.3107726  0.1302562
  18.7257 -0.9425595  0.2373205  0.2350758
  18.7602 -0.9448493  0.1192683  0.3050163
  18.7962 -0.9451624 -0.0197744  0.3260015
  18.8307 -0.9438755 -0.1561968  0.2910354
  18.8653 -0.9436007 -0.2637635  0.2001165
  18.8998 -0.9436372 -0.3208617  0.0812190
  18.9344 -0.9427617 -0.3254567 -0.0726520
  18.9690 -0.9414858 -0.2723648 -0.1985495
  19.0035 -0.9389112 -0.1746368 -0.2965600
  19.0381 -0.9449865 -0.0402080 -0.3246287
  19.0740 -0.9478176  0.0968807 -0.3037366
  19.1086 -0.9479346  0.2234777 -0.2268872
  19.1431 -0.9427845  0.3129185 -0.1150625
  19.1777 -0.9375269  0.3470318  0.0247440
  19.2123 -0.9377674  0.3129261  0.1505641
  19.2468 -0.9393238  0.2289986  0.2554024
  19.2814 -0.9403038  0.1004300  0.3251808
  19.3173 -0.9422254 -0.0438854  0.3320925
  19.3519 -0.9415218 -0.1829563  0.2829553
  19.3864 -0.9409880 -0.2878858  0.1779422
  19.4210 -0.9423784 -0.3323994  0.0378624
  19.4556 -0.9431414 -0.3139366 -0.1092163
  19.4901 -0.9424159 -0.2377431 -0.2352245
  19.5247 -0.9447582 -0.1195618 -0.3051834
  19.5592 -0.9473684  0.0248639 -0.3191784
  19.5952 -0.9520123  0.1561723 -0.2632162
  19.6297 -0.9490414  0.2638985 -0.1722731
  19.6643 -0.9447772  0.3253421 -0.0393522
  19.6989 -0.9396755  0.3290200  0.0935719
  19.7334 -0.9399395  0.2671228  0.2125070
  19.7680 -0.9423226  0.1553615  0.2964640
  19.8039 -0.9433576  0.0147622  0.3314491
  19.8385 -0.9411291 -0.1337467  0.3104640
  19.8731 -0.9428222 -0.2507987  0.2195138
  19.9076 -0.9443347 -0.3153966  0.0935787
  19.9422 -0.9477610 -0.3117917 -0.0673425
  19.9767 -0.9485598 -0.2451977 -0.2002808
  20.0141 -0.9486588 -0.1233879 -0.2912419
  20.0514 -0.9516259  0.0351698 -0.3052397
  20.0873 -0.9505790  0.1752936 -0.2562648
  20.1219 -0.9468421  0.2838920 -0.1513119
  20.1564 -0.9395442  0.3419346 -0.0183676
  20.1910 -0.9354778  0.3342944  0.1145801
  20.2256 -0.9373821  0.2584097  0.2335365
  20.2601 -0.9392982  0.1300268  0.3175088
  20.2988 -0.9376599 -0.0376994  0.3455034
  20.3334 -0.9397323 -0.1818718  0.2895268
  20.3680 -0.9406354 -0.2892661  0.1775671
  20.4025 -0.9434245 -0.3311706  0.0166198
  20.4371 -0.9432888 -0.3022344 -0.1373337
  20.4716 -0.9415141 -0.2102969 -0.2632992
  20.5062 -0.9449866 -0.0711061 -0.3192872
  20.5421 -0.9469438  0.0759635 -0.3122932
  20.5767 -0.9517593  0.2125364 -0.2213199
  20.6113 -0.9470603  0.3018601 -0.1093492
  20.6458 -0.9410784  0.3360898  0.0376166
  20.6804 -0.9408082  0.2968470  0.1635905
  20.7149 -0.9413850  0.1945643  0.2755705
  20.7495 -0.9395982  0.0503071  0.3385623
  20.7868 -0.9394782 -0.1097058  0.3245694
  20.8214 -0.9402640 -0.2408767  0.2405869
  20.8559 -0.9413321 -0.3221357  0.1006103
  20.8905 -0.9424655 -0.3300161 -0.0533679
  20.9251 -0.9426375 -0.2670093 -0.2003509
  20.9596 -0.9405345 -0.1488655 -0.3053422
  20.9942 -0.9428051  0.0007877 -0.3333435
  21.0301 -0.9484962  0.1530703 -0.2773526
  21.0647 -0.9489518  0.2685987 -0.1653638
  21.0992 -0.9428583  0.3316175 -0.0323732
  21.1338 -0.9400037  0.3237449  0.1076206
  21.1684 -0.9409613  0.2449781  0.2336185
  21.2029 -0.9389863  0.1136945  0.3246203
  21.2402 -0.9421326 -0.0491020  0.3316250
  21.2776 -0.9382066 -0.2092773  0.2756290
  21.3121 -0.9380553 -0.3090623  0.1566293
  21.3495 -0.9408214 -0.3379515 -0.0253761
  21.3840 -0.9390352 -0.2933154 -0.1793849
  21.4186 -0.9384142 -0.1856551 -0.2913950
  21.4531 -0.9444728 -0.0386021 -0.3263142
  21.4891 -0.9478900  0.1137070 -0.2976160
  21.5236 -0.9488597  0.2450116 -0.1990842
  21.5582 -0.9433476  0.3237978 -0.0724589
  21.5928 -0.9394616  0.3343066  0.0751727
  21.6273 -0.9411059  0.2712830  0.2018051
  21.6619 -0.9422722  0.1478552  0.3004362
  21.6978 -0.9392950 -0.0097171  0.3429729
  21.7324 -0.9345890 -0.1646673  0.3153222
  21.7669 -0.9365159 -0.2854797  0.2035663
  21.8015 -0.9379136 -0.3432630  0.0498858
  21.8361 -0.9374080 -0.3301357 -0.1108004
  21.8706 -0.9381419 -0.2460949 -0.2435716
  21.9052 -0.9379427 -0.1147758 -0.3272462
  21.9397 -0.9466288  0.0401852 -0.3198111
  21.9757 -0.9482664  0.1872708 -0.2563600
  22.0102 -0.9474659  0.2923355 -0.1298010
  22.0448 -0.9413417  0.3369914  0.0176805
  22.0794 -0.9398224  0.3028499  0.1581636
  22.1139 -0.9415626  0.2004142  0.2707287
  22.1485 -0.9412784  0.0480685  0.3341921
  22.1844 -0.9379593 -0.1147882  0.3271943
  22.2190 -0.9379045 -0.2540085  0.2362518
  22.2535 -0.9361914 -0.3380697  0.0962002
  22.2881 -0.9368577 -0.3407011 -0.0788694
  22.3227 -0.9369647 -0.2724070 -0.2188416
  22.3572 -0.9366952 -0.1489458 -0.3168869
  22.3918 -0.9436781  0.0060420 -0.3308099
  22.4277 -0.9485181  0.1584071 -0.2742636
  22.4623 -0.9487963  0.2713710 -0.1616890
  22.4968 -0.9449450  0.3265428 -0.0211853
  22.5314 -0.9428990  0.3081576  0.1264132
  22.5660 -0.9435941  0.2135853  0.2530050
  22.6005 -0.9412781  0.0690943  0.3304867
  22.6365 -0.9433248 -0.0990454  0.3167465
  22.6710 -0.9391164 -0.2461718  0.2397080
  22.7056 -0.9402493 -0.3276204  0.0927152
  22.7401 -0.9365331 -0.3407614 -0.0823854
  22.7747 -0.9368565 -0.2698278 -0.2224699
  22.8093 -0.9334360 -0.1463448 -0.3275369
  22.8438 -0.9397604  0.0139253 -0.3415501
  22.8798 -0.9456494  0.1558077 -0.2854317
  22.9143 -0.9472188  0.2740465 -0.1663581
  22.9489 -0.9429644  0.3318556 -0.0262674
  22.9835 -0.9409885  0.3187224  0.1138271
  23.0180 -0.9433034  0.2293886  0.2399157
  23.0526 -0.9464654  0.0901276  0.3099683
  23.0885 -0.9459964 -0.0675309  0.3170652
  23.1231 -0.9448157 -0.2146830  0.2474561
  23.1576 -0.9431256 -0.3092843  0.1218909
  23.1922 -0.9414802 -0.3355662 -0.0317866
  23.2268 -0.9394329 -0.2882703 -0.1853807
  23.2613 -0.9381476 -0.1779049 -0.2970335
  23.2959 -0.9403579 -0.0333740 -0.3385457
  23.3318 -0.9454429  0.1190445 -0.3032593
  23.3664 -0.9445921  0.2504436 -0.2121881
  23.4009 -0.9399889  0.3319146 -0.0790790
  23.4355 -0.9356216  0.3476872  0.0610397
  23.4701 -0.9380632  0.2869510  0.1941560
  23.5046 -0.9414069  0.1683622  0.2922451
  23.5406 -0.9423816  0.0130092  0.3342869
  23.5751 -0.9412379 -0.1423809  0.3062660
  23.6097 -0.9411678 -0.2662039  0.2081796
  23.6442 -0.9430671 -0.3269527  0.0610447
  23.6816 -0.9407339 -0.3193683 -0.1141210
  23.7161 -0.9392439 -0.2380921 -0.2472510
  23.7507 -0.9392706 -0.1121647 -0.3243298
  23.7852 -0.9400512  0.0427112 -0.3383481
  23.8212 -0.9440366  0.1818209 -0.2752018
  23.8557 -0.9407842  0.2972454 -0.1630037
  23.8903 -0.9357729  0.3522507 -0.0157663
  23.9249 -0.9325844  0.3361557  0.1314751
  23.9594 -0.9335927  0.2489906  0.2576982
  23.9940 -0.9359086  0.1092511  0.3348721
  24.0355 -0.9366898 -0.0752777  0.3419728
  24.0700 -0.9367741 -0.2202831  0.2719001
  24.1046 -0.9378775 -0.3179756  0.1388426
  24.1391 -0.9403754 -0.3394042 -0.0223378
  24.1737 -0.9416399 -0.2948509 -0.1624108
  24.2083 -0.9373756 -0.1950912 -0.2885591
  24.2428 -0.9424362 -0.0506712 -0.3305246
  24.2788 -0.9477125  0.1016724 -0.3024960
  24.3133 -0.9476381  0.2329887 -0.2183993
  24.3479 -0.9421508  0.3222451 -0.0922493
  24.3824 -0.9372242  0.3431829  0.0619384
  24.4170 -0.9352733  0.2905411  0.2021130
  24.4516 -0.9368714  0.1669459  0.3072475
  24.4892 -0.9343652 -0.0013803  0.3563142
  24.5266 -0.9330779 -0.1749369  0.3142655
  24.5611 -0.9348215 -0.3012057  0.1881062
  24.5957 -0.9359149 -0.3511978  0.0268977
  24.6302 -0.9352419 -0.3275393 -0.1343152
  24.6648 -0.9349832 -0.2329222 -0.2674950
  24.6994 -0.9388609 -0.0962004 -0.3305838
  24.7381 -0.9434518  0.0720775 -0.3235792
  24.7726 -0.9458031  0.2114367 -0.2464773
  24.8072 -0.9426467  0.3113581 -0.1203050
  24.8417 -0.9391675  0.3428831  0.0198905
  24.8763 -0.9381675  0.3031822  0.1670996
  24.9109 -0.9416883  0.1977416  0.2722526
  24.9454 -0.9434881  0.0449987  0.3283373
  24.9814 -0.9398757 -0.1156702  0.3213317
  25.0159 -0.9373095 -0.2553062  0.2372121
  25.0505 -0.9374145 -0.3344304  0.0970068
  25.0878 -0.9365913 -0.3398919 -0.0852655
  25.1224 -0.9356180 -0.2716213 -0.2254791
  25.1569 -0.9320647 -0.1480903 -0.3306429
  25.1915 -0.9360025  0.0148585 -0.3516797
  25.2274 -0.9431882  0.1646626 -0.2885865
  25.2620 -0.9432754  0.2855417 -0.1694033
  25.2966 -0.9378044  0.3459354 -0.0291837
  25.3311 -0.9355942  0.3327573  0.1180509
  25.3657 -0.9379964  0.2459715  0.2442556
  25.4002 -0.9382052  0.1092126  0.3283954
  25.4362 -0.9405313 -0.0538509  0.3354115
  25.4707 -0.9403783 -0.2038011  0.2723118
  25.5053 -0.9397692 -0.3090099  0.1461055
  25.5399 -0.9373082 -0.3484997 -0.0011394
  25.5744 -0.9370426 -0.3091497 -0.1624120
  25.6090 -0.9342834 -0.2093027 -0.2886292
  25.6435 -0.9388336 -0.0673684 -0.3377174
  25.6795 -0.9418367  0.0903518 -0.3236978
  25.7140 -0.9450811  0.2296637 -0.2325432
  25.7486 -0.9399842  0.3242296 -0.1063244
  25.7832 -0.9343302  0.3531688  0.0479474
  25.8177 -0.9324358  0.3084555  0.1881984
  25.8523 -0.9369041  0.1900869  0.2933900
  25.8868 -0.9362883  0.0348875  0.3494956
  25.9228 -0.9354111 -0.1308384  0.3284621
  25.9573 -0.9353124 -0.2623707  0.2373865
  25.9919 -0.9362758 -0.3412937  0.0831039
  26.0265 -0.9367041 -0.3412983 -0.0781082
  26.0610 -0.9319950 -0.2781655 -0.2323991
  26.0956 -0.9363319 -0.1518931 -0.3165614
  26.1301 -0.9387728 -0.0019402 -0.3445314
  26.1661 -0.9451800  0.1532784 -0.2883408
  26.2006 -0.9432925  0.2769308 -0.1830537
  26.2352 -0.9397294  0.3400430 -0.0357696
  26.2698 -0.9374080  0.3321547  0.1045923
  26.3043 -0.9383936  0.2505992  0.2379442
  26.3389 -0.9383284  0.1058977  0.3291283
  26.3748 -0.9400675 -0.0572579  0.3361468
  26.4094 -0.9408491 -0.2098606  0.2660102
  26.4439 -0.9404592 -0.3098454  0.1397580
  26.4785 -0.9394152 -0.3415876 -0.0285833
  26.5131 -0.9374466 -0.2917643 -0.1899146
  26.5476 -0.9368425 -0.1761594 -0.3021489
  26.5822 -0.9411259 -0.0236812 -0.3372257
  26.6181 -0.9430262  0.1392934 -0.3021570
  26.6527 -0.9429849  0.2733278 -0.1899248
  26.6873 -0.9356053  0.3495419 -0.0496301
  26.7218 -0.9320345  0.3469151  0.1046981
  26.7564 -0.9339870  0.2600829  0.2450004
  26.7909 -0.9346990  0.1153564  0.3362004
  26.8269 -0.9370682 -0.0635834  0.3433080
  26.8614 -0.9340507 -0.2214757  0.2801746
  26.8960 -0.9357297 -0.3267410  0.1328545
  26.9306 -0.9366043 -0.3477981 -0.0425315
  26.9651 -0.9359152 -0.2872752 -0.2038033
  26.9997 -0.9349866 -0.1609592 -0.3160572
  27.0342 -0.9388943  0.0074674 -0.3441245
  27.0702 -0.9427776  0.1680033 -0.2880021
  27.1047 -0.9427402  0.2916987 -0.1617183
  27.1393 -0.9388455  0.3443385 -0.0003508
  27.1739 -0.9363924  0.3153599  0.1540047
  27.2084 -0.9372339  0.2074244  0.2802992
  27.2430 -0.9382499  0.0415841  0.3434500
  27.2789 -0.9369609 -0.1347554  0.3224053
  27.3135 -0.9360331 -0.2769168  0.2171616
  27.3480 -0.9363574 -0.3453855  0.0627988
  27.3826 -0.9355693 -0.3322298 -0.1197226
  27.4172 -0.9339558 -0.2374793 -0.2670771
  27.4517 -0.9370953 -0.0900841 -0.3372495
  27.4877 -0.9432880  0.0757401 -0.3232201
  27.5222 -0.9444020  0.2257755 -0.2390193
  27.5568 -0.9385941  0.3284349 -0.1056962
  27.5913 -0.9338352  0.3521624  0.0627168
  27.6259 -0.9331778  0.2916244  0.2100821
  27.6605 -0.9386033  0.1547804  0.3083291
  27.7019 -0.9356156 -0.0426114  0.3504393
  27.7365 -0.9348949 -0.2084199  0.2872850
  27.7711 -0.9360663 -0.3163523  0.1539517
  27.8056 -0.9358749 -0.3505456 -0.0354401
  27.8429 -0.9366755 -0.2847380 -0.2038709
  27.8775 -0.9358335 -0.1557474 -0.3161619
  27.9121 -0.9362494  0.0074699 -0.3512566
  27.9480 -0.9443828  0.1706916 -0.2810793
  27.9826 -0.9410448  0.2970935 -0.1617718
  28.0171 -0.9358556  0.3523835 -0.0003509
  28.0517 -0.9342524  0.3181628  0.1610741
  28.0862 -0.9365747  0.2102574  0.2803919
  28.1208 -0.9355989  0.0417953  0.3505822
  28.1567 -0.9345055 -0.1345696  0.3295306
  28.1913 -0.9352947 -0.2793448  0.2172333
  28.2259 -0.9344898 -0.3504033  0.0628195
  28.2604 -0.9328249 -0.3398761 -0.1196744
  28.2950 -0.9319863 -0.2450944 -0.2670774
  28.3295 -0.9337705 -0.0976507 -0.3442921
  28.3655 -0.9385321  0.0734940 -0.3372774
  28.4000 -0.9424954  0.2262118 -0.2460296
  28.4346 -0.9366908  0.3315381 -0.1126627
  28.4692 -0.9318211  0.3605066  0.0417664
  28.5037 -0.9326897  0.3026478  0.1961995
  28.5383 -0.9357113  0.1710583  0.3085181
  28.5742 -0.9365099 -0.0000000  0.3506412
  28.6088 -0.9328713 -0.1737289  0.3155461
  28.6433 -0.9363634 -0.3000631  0.1821697
  28.6779 -0.9357249 -0.3526675  0.0066691
  28.7125 -0.9349573 -0.3157064 -0.1618157
  28.7470 -0.9325982 -0.2076427 -0.2952034
  28.7816 -0.9351891 -0.0442744 -0.3513703
  28.8175 -0.9431525  0.1217645 -0.3092521
  28.8521 -0.9418820  0.2614399 -0.2109681
  28.8867 -0.9361491  0.3458148 -0.0635370
  28.9212 -0.9313942  0.3485516  0.1049602
  28.9558 -0.9319581  0.2669147  0.2453784
  28.9903 -0.9343563  0.1168014  0.3366536
  29.0290 -0.9334430 -0.0754545  0.3507005
  29.0636 -0.9337687 -0.2308436  0.2734726
  29.0982 -0.9342658 -0.3335621  0.1260307
  29.1327 -0.9350346 -0.3520026 -0.0424789
  29.1673 -0.9330331 -0.2914298 -0.2109927
  29.2018 -0.9313150 -0.1676434 -0.3233389
  29.2364 -0.9362043 -0.0043459 -0.3514293
  29.2723 -0.9411738  0.1510541 -0.3022823
  29.3069 -0.9407954  0.2853866 -0.1829165
  29.3415 -0.9358537  0.3512394 -0.0284384
  29.3760 -0.9326410  0.3380738  0.1260435
  29.4106 -0.9326380  0.2432529  0.2664854
  29.4451 -0.9323383  0.0878461  0.3507540
  29.4838 -0.9338145 -0.0991740  0.3437367
  29.5184 -0.9330126 -0.2493211  0.2594736
  29.5530 -0.9357135 -0.3388860  0.0979622
  29.5965 -0.9332128 -0.3362243 -0.1267560
  29.6311 -0.9308733 -0.2413957 -0.2742317
  29.6656 -0.9312089 -0.0964805 -0.3514846
  29.7033 -0.9412703  0.0695130 -0.3304211
  29.7410 -0.9413395  0.2381125 -0.2391285
  29.7755 -0.9384671  0.3329863 -0.0916495
  29.8132 -0.9334206  0.3488303  0.0839254
  29.8509 -0.9318646  0.2671670  0.2454589
  29.8917 -0.9349094  0.0880581  0.3437881
  29.9359 -0.9309939 -0.1227037  0.3437937
  29.9705 -0.9327985 -0.2702414  0.2384462
  30.0085 -0.9314340 -0.3571543  0.0697965
  30.0468 -0.9313469 -0.3413184 -0.1268646
  30.0848 -0.9251294 -0.2384388 -0.2954363
  30.1260 -0.9291821 -0.0538471 -0.3656791
  30.1626 -0.9416015  0.1149083 -0.3165164
  30.1979 -0.9406483  0.2599550 -0.2181840
  30.2355 -0.9347062  0.3496743 -0.0636562
  30.2704 -0.9326761  0.3471756  0.0979000
  30.3081 -0.9333654  0.2551567  0.2524362
  30.3434 -0.9357164  0.1051007  0.3367322
  30.3821 -0.9352549 -0.0844177  0.3437614
  30.4166 -0.9335497 -0.2397190  0.2664953
  30.4550 -0.9337043 -0.3423240  0.1049312
  30.4937 -0.9332161 -0.3474013 -0.0917612
  30.5286 -0.9332426 -0.2679572 -0.2392847
  30.5663 -0.9313654 -0.1173296 -0.3446624
  30.6036 -0.9397042  0.0543505 -0.3376420
  30.6385 -0.9397574  0.2128591 -0.2674826
  30.6793 -0.9364100  0.3345448 -0.1059057
  30.7204 -0.9313129  0.3560603  0.0766642
  30.7581 -0.9316552  0.2744031  0.2381629
  30.7933 -0.9352383  0.1294619  0.3294980
  30.8293 -0.9355095 -0.0444722  0.3504913
  30.8642 -0.9328438 -0.2078362  0.2942900
  30.8998 -0.9335452 -0.3237990  0.1537775
  30.9357 -0.9334407 -0.3580646 -0.0218681
  30.9734 -0.9317342 -0.3000549 -0.2045444
  31.0079 -0.9284950 -0.1814584 -0.3239905
  31.0425 -0.9331154 -0.0180209 -0.3591253
  31.0784 -0.9372200  0.1454207 -0.3169723
  31.1130 -0.9364125  0.2851125 -0.2045546
  31.1479 -0.9309991  0.3615841 -0.0499755
  31.1828 -0.9266429  0.3589858  0.1116339
  31.2174 -0.9278809  0.2746789  0.2521675
  31.2519 -0.9305044  0.1271110  0.3435177
  31.2879 -0.9325755 -0.0494217  0.3575757
  31.3224 -0.9317059 -0.2128125  0.2943382
  31.3570 -0.9324636 -0.3234895  0.1608296
  31.3916 -0.9316840 -0.3629664 -0.0148446
  31.4261 -0.9305846 -0.3125912 -0.1905232
  31.4607 -0.9320957 -0.1983909 -0.3030489
  31.4952 -0.9321630 -0.0446805 -0.3592711
  31.5312 -0.9384175  0.1196109 -0.3241387
  31.5657 -0.9363302  0.2627847 -0.2328732
  31.6003 -0.9326111  0.3506366 -0.0853850
  31.6349 -0.9275369  0.3672816  0.0691346
  31.6694 -0.9291660  0.2995362  0.2166302
  31.7040 -0.9316336  0.1685200  0.3219625
  31.7399 -0.9341287 -0.0020431  0.3569305
  31.7773 -0.9318806 -0.1804866  0.3146793
  31.8118 -0.9331697 -0.3062411  0.1881774
  31.8464 -0.9345647 -0.3555775  0.0123872
  31.8809 -0.9330301 -0.3205510 -0.1634073
  31.9155 -0.9297334 -0.2176359 -0.2970360
  31.9501 -0.9303712 -0.0673282 -0.3603836
  31.9860 -0.9325829  0.1014056 -0.3464190
  32.0206 -0.9321256  0.2569940 -0.2551390
  32.0551 -0.9365491  0.3413995 -0.0795123
  32.0897 -0.9255659  0.3756792  0.0468293
  32.1242 -0.9247314  0.3229845  0.2013774
  32.1588 -0.9283892  0.1992641  0.3136675
  32.1947 -0.9286805  0.0280806  0.3698161
  32.2293 -0.9262980 -0.1431072  0.3485574
  32.2639 -0.9252089 -0.2853281  0.2501526
  32.2984 -0.9264049 -0.3642369  0.0954229
  32.3330 -0.9268611 -0.3667133 -0.0803109
  32.3675 -0.9243344 -0.3006651 -0.2349604
  32.4021 -0.9260483 -0.1767360 -0.3334651
  32.4367 -0.9294454 -0.0158873 -0.3686175
  32.4726 -0.9368307  0.1423614 -0.3195018
  32.5072 -0.9375431  0.2742114 -0.2140583
  32.5417 -0.9310199  0.3559618 -0.0805804
  32.5763 -0.9274586  0.3665145  0.0740787
  32.6108 -0.9284295  0.3032625  0.2145937
  32.6454 -0.9302625  0.1793886  0.3200492
  32.6813 -0.9319355  0.0185918  0.3621472
  32.7159 -0.9257920 -0.1474506  0.3480911
  32.7505 -0.9264182 -0.2818838  0.2495812
  32.7850 -0.9287690 -0.3583012  0.0949124
  32.8196 -0.9281682 -0.3661186 -0.0667910
  32.8541 -0.9269882 -0.3027292 -0.2214678
  32.8887 -0.9258914 -0.1891628 -0.3270207
  32.9233 -0.9314117 -0.0360330 -0.3621794
  32.9592 -0.9383746  0.1118259 -0.3270292
  32.9938 -0.9393661  0.2491388 -0.2356292
  33.0283 -0.9352431  0.3389812 -0.1020400
  33.0629 -0.9307283  0.3628555  0.0456155
  33.0974 -0.9295537  0.3181872  0.1862438
  33.1320 -0.9303064  0.2127872  0.2987502
  33.1707 -0.9335560  0.0494226  0.3550078
  33.2053 -0.9305798 -0.1139801  0.3478933
  33.2398 -0.9307103 -0.2536482  0.2635166
  33.2744 -0.9301820 -0.3405983  0.1369462
  33.3089 -0.9305019 -0.3642113 -0.0389397
  33.3435 -0.9276663 -0.3192747 -0.1936464
  33.3781 -0.9282653 -0.2110284 -0.3062523
  33.4126 -0.9298296 -0.0632435 -0.3625151
  33.4486 -0.9353156  0.0924925 -0.3415112
  33.4831 -0.9373585  0.2350430 -0.2571260
  33.5177 -0.9329911  0.3353896 -0.1305428
  33.5523 -0.9268538  0.3750310  0.0171422
  33.5868 -0.9255949  0.3407413  0.1648314
  33.6214 -0.9280525  0.2404976  0.2843932
  33.6559 -0.9303565  0.0927642  0.3547274
  33.6919 -0.9289398 -0.0787172  0.3617658
  33.7264 -0.9271909 -0.2264595  0.2983841
  33.7610 -0.9287975 -0.3319936  0.1646675
  33.7956 -0.9283941 -0.3715730 -0.0042200
  33.8301 -0.9266392 -0.3372798 -0.1660789
  33.8647 -0.9271957 -0.2423027 -0.2856527
  33.8992 -0.9288195 -0.1024698 -0.3560819
  33.9352 -0.9324522  0.0611134 -0.3560872
  33.9697 -0.9373841  0.2088703 -0.2787191
  34.0071 -0.9336090  0.3276080 -0.1450769
  34.0416 -0.9269774  0.3751080  0.0026378
  34.0762 -0.9239138  0.3487279  0.1573917
  34.1107 -0.9246360  0.2537414  0.2840132
  34.1481 -0.9255620  0.0875066  0.3683445
  34.1840 -0.9259181 -0.0840117  0.3682630
  34.2186 -0.9262713 -0.2397029  0.2907989
  34.2531 -0.9262528 -0.3426222  0.1570534
  34.2877 -0.9251118 -0.3795065 -0.0119595
  34.3223 -0.9229150 -0.3398627 -0.1808900
  34.3568 -0.9191748 -0.2368819 -0.3146500
  34.3914 -0.9246332 -0.0863622 -0.3709379
  34.4273 -0.9305609  0.0826030 -0.3566975
  34.4619 -0.9315032  0.2331002 -0.2792242
  34.4964 -0.9276161  0.3440478 -0.1454628
  34.5310 -0.9222503  0.3864788  0.0094104
  34.5656 -0.9180051  0.3576514  0.1713247
  34.6001 -0.9213032  0.2496112  0.2981521
  34.6347 -0.9225349  0.0888137  0.3755548
  34.6710 -0.9215609 -0.0983830  0.3755613
  34.7055 -0.9216419 -0.2565524  0.2911308
  34.7401 -0.9197946 -0.3594300  0.1574419
  34.7746 -0.9208862 -0.3884706 -0.0325444
  34.8092 -0.9186174 -0.3356859 -0.2084636
  34.8483 -0.9151519 -0.2010722 -0.3493809
  34.8963 -0.9223263  0.0338538 -0.3849261
  34.9322 -0.9278053  0.2001564 -0.3148250
  34.9775 -0.9240883  0.3559073 -0.1392508
  35.0235 -0.9162311  0.3928735  0.0785559
  35.0684 -0.9157709  0.2925669  0.2752602
  35.1102 -0.9198304  0.0945766  0.3807458
  35.1462 -0.9138534 -0.0955025  0.3946533
  35.1807 -0.9146856 -0.2591882  0.3101157
  35.2225 -0.9153667 -0.3884612  0.1058377
  35.2571 -0.9153661 -0.3936829 -0.0843726
  35.2996 -0.9130810 -0.2880166 -0.2886684
  35.3463 -0.9165037 -0.0661396 -0.3945207
  35.3826 -0.9251776  0.1213903 -0.3595982
  35.4216 -0.9245916  0.2957591 -0.2401185
  35.4945 -0.9116025  0.3936682  0.1183482
  35.5422 -0.9154897  0.2406895  0.3224084
  35.5785 -0.9179157  0.0559485  0.3928110
  35.6158 -0.9143756 -0.1604881  0.3716998
  35.6504 -0.9155772 -0.3189028  0.2449886
  35.6850 -0.9172210 -0.3954919  0.0478722
  35.7195 -0.9162638 -0.3717318 -0.1492516
  35.7541 -0.9131012 -0.2634622 -0.3111814
  35.7886 -0.9137915 -0.0918058 -0.3956725
  35.8246 -0.9216875  0.1009851 -0.3745586
  35.8591 -0.9249935  0.2752960 -0.2619144
  35.8937 -0.9191762  0.3809451 -0.0999800
  35.9283 -0.9134703  0.3967992  0.0901245
  35.9632 -0.9168306  0.3096473  0.2520718
  36.0008 -0.9198990  0.1247661  0.3717784
  36.0375 -0.9184858 -0.0865360  0.3858696
  36.0751 -0.9175693 -0.2819996  0.2802549
  36.1138 -0.9214242 -0.3823809  0.0690091
  36.1702 -0.9174598 -0.3057899 -0.2544800
  36.2258 -0.9244938 -0.0310720 -0.3799286
  36.2721 -0.9296629  0.2119629 -0.3013282
  36.3105 -0.9277050  0.3519810 -0.1243900
  36.3513 -0.9239785  0.3704827  0.0949015
  36.4010 -0.9225989  0.2146217  0.3205444
  36.4601 -0.9215305 -0.1182625  0.3698588
  36.4954 -0.9229283 -0.2926410  0.2501290
  36.5635 -0.9252855 -0.3507810 -0.1442198
  36.6236 -0.9265927 -0.0997786 -0.3625881
  36.6917 -0.9472352  0.2092103 -0.2428509
  36.7459 -0.9454370  0.3225461  0.0459653
  36.8372 -0.9287855  0.0208106  0.3700330
  36.9098 -0.9290262 -0.3375102  0.1516481
  36.9547 -0.9501544 -0.2833089 -0.1301638
  37.0069 -0.9249823 -0.1341599 -0.3555403
  37.0463 -0.9353828  0.0920081 -0.3414580
  37.0808 -0.9358461  0.2739494 -0.2216842
